Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.389694776339, 0.479710810084, 91
boring, 0.587748905632, 0.687226647312, 167
calm, 0.4437201364, 0.540967612813, 96
cold, 0.742351455651, 0.845465859621, 268
common, 0.386763821227, 0.494782188901, 127
confident, 0.534740536959, 0.718784925948, 253
egotistic, 0.615762515259, 0.770038510235, 333
emotUnstable, 0.598565184531, 0.724614523731, 217
forgettable, 0.460485067066, 0.590804173987, 147
intelligent, 0.570587767253, 0.680129819572, 177
introverted, 0.602034262479, 0.723589616213, 167
kind, 0.742516591456, 0.878837656137, 404
responsible, 0.672103382918, 0.825515994991, 449
trustworthy, 0.703384516417, 0.78604985377, 227
unattractive, 0.652083071849, 0.753457531317, 162
unemotional, 0.668821334729, 0.79490742311, 162
unfamiliar, 0.354387630648, 0.615508031577, 253
unfriendly, 0.722200876031, 0.868919211354, 394
unhappy, 0.75319936351, 0.874062627459, 394
weird, 0.523450977717, 0.684700069534, 217
aggressive, 0.688728515308, 0.784878740632, 242
attractive, 0.712361118915, 0.779997756313, 162
caring, 0.744603464062, 0.853531592785, 283
emotStable, 0.612949392708, 0.677896648214, 96
emotional, 0.573667186734, 0.655296082589, 71
familiar, 0.366426505495, 0.579142217456, 167
friendly, 0.768308722276, 0.894810153909, 404
happy, 0.800965555885, 0.913685545028, 449
humble, 0.573169202888, 0.720072938943, 227
interesting, 0.567092562923, 0.706691625018, 232
irresponsible, 0.64629461409, 0.798357535148, 399
mean, 0.677711580266, 0.856710521138, 454
memorable, 0.469367210092, 0.635154375939, 247
normal, 0.554515098007, 0.639890241688, 96
sociable, 0.73748051634, 0.842693873657, 242
typical, 0.393110563625, 0.604871348441, 253
uncertain, 0.58832596442, 0.648229718236, 96
uncommon, 0.332258669861, 0.520053677908, 157
unintelligent, 0.562457704536, 0.646767821797, 167
untrustworthy, 0.678561991021, 0.823089452786, 404
