Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.305838169572, 0.599268004637, 288
boring, 0.540575684584, 0.677265724586, 177
calm, 0.426093752422, 0.549215276221, 121
cold, 0.717095042137, 0.770628450117, 121
common, 0.332253004081, 0.50788234381, 132
confident, 0.531754877613, 0.709009424246, 263
egotistic, 0.57794481416, 0.712487813046, 283
emotUnstable, 0.5661155164, 0.670218375134, 167
forgettable, 0.449848044621, 0.583831452241, 177
intelligent, 0.577196357845, 0.6799137076, 222
introverted, 0.580364597889, 0.710735317511, 167
kind, 0.722712041359, 0.826821355596, 318
responsible, 0.655055675698, 0.745257051517, 222
trustworthy, 0.676159383115, 0.726051465665, 137
unattractive, 0.62084405058, 0.755004244312, 192
unemotional, 0.695468907684, 0.749120606341, 121
unfamiliar, 0.38409456319, 0.482551889774, 86
unfriendly, 0.690016811899, 0.793137915292, 167
unhappy, 0.716756760258, 0.782891642575, 121
weird, 0.53355811695, 0.638231812065, 177
aggressive, 0.624223662768, 0.727330123912, 121
attractive, 0.698948331147, 0.816812582003, 308
caring, 0.71125428091, 0.781097585849, 121
emotStable, 0.585142977735, 0.688965038932, 121
emotional, 0.569870554034, 0.652696331665, 86
familiar, 0.38426517599, 0.42083086427, 21
friendly, 0.740036024432, 0.864445562975, 358
happy, 0.765777784081, 0.860851535113, 253
humble, 0.56894596695, 0.71599120418, 263
interesting, 0.503588775257, 0.60931282939, 56
irresponsible, 0.616548915164, 0.707408994752, 137
mean, 0.650594506505, 0.739896464982, 121
memorable, 0.429796340019, 0.55954134997, 91
normal, 0.534756186414, 0.681056363921, 197
sociable, 0.717317892226, 0.848641790049, 338
typical, 0.431294632112, 0.528059414079, 167
uncertain, 0.548771166896, 0.669597437483, 162
uncommon, 0.336854194686, 0.496678098009, 162
unintelligent, 0.555916790598, 0.599644434553, 96
untrustworthy, 0.614606507746, 0.7635615835, 242
