Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.315871118062, 0.549798120554, 202
boring, 0.560275161592, 0.654505368214, 137
calm, 0.394249784909, 0.608854819825, 212
cold, 0.733903394899, 0.879377070806, 494
common, 0.320666720888, 0.516903295322, 137
confident, 0.560140199989, 0.673787843018, 182
egotistic, 0.509189976406, 0.632203376864, 91
emotUnstable, 0.548159724034, 0.722139930497, 258
forgettable, 0.456136669571, 0.558153910456, 106
intelligent, 0.560222869101, 0.720284565467, 288
introverted, 0.605529600302, 0.729257183019, 197
kind, 0.722340099938, 0.802409573728, 222
responsible, 0.637769456408, 0.778594866386, 333
trustworthy, 0.640437850825, 0.848298343301, 500
unattractive, 0.651096001762, 0.753647874724, 202
unemotional, 0.674582390011, 0.84546590964, 449
unfamiliar, 0.338848996718, 0.551109305912, 202
unfriendly, 0.711408229475, 0.882204149143, 500
unhappy, 0.740175550854, 0.877016395465, 444
weird, 0.528774724672, 0.684251836143, 288
aggressive, 0.66493272585, 0.75960461243, 232
attractive, 0.708161993794, 0.815668612805, 358
caring, 0.724650041556, 0.815685454778, 222
emotStable, 0.580598573137, 0.737750804859, 253
emotional, 0.561497175449, 0.63814865954, 81
familiar, 0.403526309163, 0.525986330328, 127
friendly, 0.756719899587, 0.831145798584, 237
happy, 0.773093024348, 0.856330713152, 237
humble, 0.595964849314, 0.708517070449, 253
interesting, 0.571406222728, 0.636947528279, 96
irresponsible, 0.626683893786, 0.744224065298, 237
mean, 0.691555407069, 0.778987907226, 227
memorable, 0.508584333851, 0.553866464829, 121
normal, 0.542460471043, 0.671359882156, 177
sociable, 0.712522563129, 0.826985885864, 242
typical, 0.334834327139, 0.564326668491, 177
uncertain, 0.546440602803, 0.706276405496, 237
uncommon, 0.310777553874, 0.417534571096, 71
unintelligent, 0.557131344307, 0.685087588089, 253
untrustworthy, 0.667854829554, 0.765032654785, 253
