Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.377798119553, 0.501810579431, 101
boring, 0.542059261841, 0.727579261263, 298
calm, 0.476363020847, 0.63115719445, 202
cold, 0.764404856635, 0.880328315518, 469
common, 0.419799383597, 0.512613084686, 147
confident, 0.493388119231, 0.819381343899, 500
egotistic, 0.591345119956, 0.784642123964, 454
emotUnstable, 0.539873744646, 0.812556602262, 500
forgettable, 0.421401766843, 0.65717101545, 273
intelligent, 0.560990688066, 0.692513764029, 167
introverted, 0.605543481323, 0.764554654743, 273
kind, 0.760015616256, 0.867390060032, 379
responsible, 0.661257521829, 0.765463829167, 182
trustworthy, 0.685364796755, 0.787896601619, 197
unattractive, 0.618506045568, 0.838358490073, 479
unemotional, 0.718644474398, 0.836797015812, 363
unfamiliar, 0.397953632759, 0.481964720534, 66
unfriendly, 0.760935273982, 0.852642126402, 348
unhappy, 0.760015135304, 0.884932498905, 449
weird, 0.478467771364, 0.703097536498, 258
aggressive, 0.672364614936, 0.836095976632, 469
attractive, 0.698968578248, 0.862485609745, 494
caring, 0.752980316547, 0.881046951804, 469
emotStable, 0.618983111773, 0.738054874205, 217
emotional, 0.606843348517, 0.632773611708, 41
familiar, 0.397757856335, 0.528253259226, 96
friendly, 0.799573558497, 0.893924954178, 469
happy, 0.825678311981, 0.911921308351, 469
humble, 0.573763827763, 0.703255028216, 177
interesting, 0.574386457112, 0.626951649835, 61
irresponsible, 0.595846245734, 0.819054979141, 444
mean, 0.7047012658, 0.845098787638, 434
memorable, 0.479642664015, 0.598130043754, 127
normal, 0.576092742092, 0.689969363622, 182
sociable, 0.762284661945, 0.880431282826, 469
typical, 0.366263155709, 0.631486541174, 318
uncertain, 0.574218930657, 0.666626041638, 106
uncommon, 0.312934521051, 0.545764414759, 162
unintelligent, 0.565535765981, 0.632254775402, 121
untrustworthy, 0.677841015322, 0.82919944724, 434
