Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.358751787849, 0.413004605493, 26
boring, 0.507640308113, 0.674189341501, 132
calm, 0.397357654051, 0.763960786833, 489
cold, 0.754492026546, 0.860020772214, 328
common, 0.222872874259, 0.681827538723, 399
confident, 0.499329625699, 0.729103750447, 242
egotistic, 0.589754771165, 0.764803265415, 353
emotUnstable, 0.545481076297, 0.772983264324, 328
forgettable, 0.416715162023, 0.559502027077, 81
intelligent, 0.508864230708, 0.756738721971, 328
introverted, 0.593608097805, 0.665970227694, 71
kind, 0.751025276469, 0.859656776643, 328
responsible, 0.636357225209, 0.805829271462, 353
trustworthy, 0.659405418353, 0.818876650071, 328
unattractive, 0.609108166053, 0.815635726287, 358
unemotional, 0.681048611299, 0.834115328411, 338
unfamiliar, 0.337146048337, 0.429475638157, 31
unfriendly, 0.742107307984, 0.870869401715, 424
unhappy, 0.75226745142, 0.883343570783, 424
weird, 0.491984458757, 0.730308332083, 328
aggressive, 0.682316609958, 0.810460362666, 323
attractive, 0.677965068819, 0.818163182023, 253
caring, 0.768500564674, 0.857633488243, 328
emotStable, 0.603797718862, 0.787705852187, 338
emotional, 0.604710312644, 0.638341613878, 46
familiar, 0.43068195586, 0.463915636489, 31
friendly, 0.800739869281, 0.87607204102, 328
happy, 0.815992982013, 0.891145195859, 338
humble, 0.595283030947, 0.764281674767, 328
interesting, 0.547070771555, 0.702113505213, 182
irresponsible, 0.643494489178, 0.787573568701, 323
mean, 0.70833871582, 0.825024814537, 323
memorable, 0.437399217008, 0.61908290926, 167
normal, 0.53109570703, 0.7597680113, 338
sociable, 0.746337710756, 0.859454517498, 328
typical, 0.365387916275, 0.469181583171, 56
uncertain, 0.57024938567, 0.717739551674, 247
uncommon, 0.361603441079, 0.505120467985, 132
unintelligent, 0.574409431941, 0.729671713532, 348
untrustworthy, 0.698662970403, 0.802730015283, 328
