Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.346551986886, 0.419884354065, 31
boring, 0.567401573336, 0.60725685098, 76
calm, 0.396828096355, 0.70785989341, 368
cold, 0.746487421754, 0.848378604495, 313
common, 0.370768308918, 0.587384705308, 247
confident, 0.545798671886, 0.742059283058, 273
egotistic, 0.576780712865, 0.706246011435, 192
emotUnstable, 0.558825443892, 0.726761311666, 222
forgettable, 0.448293920974, 0.501530768403, 56
intelligent, 0.558268724174, 0.63566583413, 96
introverted, 0.614809815589, 0.711907407435, 142
kind, 0.751164599076, 0.882334395644, 469
responsible, 0.622556746283, 0.765110077368, 182
trustworthy, 0.669278673841, 0.770632201494, 157
unattractive, 0.637896075525, 0.744665408448, 187
unemotional, 0.716378250576, 0.790087461384, 187
unfamiliar, 0.388026445429, 0.428603869595, 31
unfriendly, 0.725699260107, 0.843140247616, 313
unhappy, 0.763201246829, 0.858987663828, 313
weird, 0.491046764688, 0.70925900771, 313
aggressive, 0.65737338277, 0.796233928948, 268
attractive, 0.711058378484, 0.80380416524, 288
caring, 0.734837285966, 0.839979279375, 253
emotStable, 0.60856201852, 0.719674698653, 192
emotional, 0.569293946414, 0.724763994865, 253
familiar, 0.380533755213, 0.530506186602, 81
friendly, 0.786025403265, 0.844409995111, 192
happy, 0.823408466228, 0.881702487058, 323
humble, 0.547233685621, 0.655363964187, 127
interesting, 0.571371373785, 0.704258761764, 207
irresponsible, 0.604435217633, 0.747299724425, 207
mean, 0.709055209468, 0.772412437786, 192
memorable, 0.475626952401, 0.603111680441, 172
normal, 0.532424580145, 0.685777689072, 157
sociable, 0.754151214321, 0.853066755211, 313
typical, 0.359185710743, 0.618719858567, 253
uncertain, 0.568938666983, 0.699213549221, 187
uncommon, 0.30886610391, 0.415123670524, 31
unintelligent, 0.52064898928, 0.65041771021, 152
untrustworthy, 0.624838793657, 0.803133573707, 313
