Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.380591738988, 0.493892125787, 91
boring, 0.624828464036, 0.702730998801, 258
calm, 0.427354582288, 0.691188745038, 333
cold, 0.752687080562, 0.841833204228, 258
common, 0.357328395222, 0.469188702673, 91
confident, 0.564231462352, 0.65777371896, 111
egotistic, 0.543448253061, 0.664488092186, 111
emotUnstable, 0.605702759709, 0.695247239479, 172
forgettable, 0.453853994829, 0.70370979234, 373
intelligent, 0.506355642648, 0.611567441441, 66
introverted, 0.644047445724, 0.7305494228, 192
kind, 0.745874868726, 0.842171618486, 258
responsible, 0.638518569751, 0.756435848851, 197
trustworthy, 0.683700501288, 0.807586160425, 308
unattractive, 0.677493880916, 0.815031084211, 373
unemotional, 0.736866539983, 0.814357778088, 278
unfamiliar, 0.360057208134, 0.451251920837, 21
unfriendly, 0.749232578307, 0.83728251377, 258
unhappy, 0.77469539626, 0.852930821392, 273
weird, 0.538577134553, 0.723627752227, 318
aggressive, 0.684597589479, 0.812594824592, 353
attractive, 0.722197604417, 0.823334348978, 303
caring, 0.754483359294, 0.844882477, 278
emotStable, 0.642461347427, 0.725485920037, 207
emotional, 0.59810485957, 0.664811650377, 81
familiar, 0.403414162397, 0.560189303168, 147
friendly, 0.784474665444, 0.865052849553, 258
happy, 0.799228914399, 0.882520669958, 258
humble, 0.562621089061, 0.782152203916, 409
interesting, 0.581673970998, 0.730404543141, 323
irresponsible, 0.614280670059, 0.690010762966, 101
mean, 0.698283205768, 0.806325175795, 258
memorable, 0.548627867475, 0.542152335305, 76
normal, 0.57783826369, 0.677584105514, 142
sociable, 0.75397779542, 0.848387464153, 258
typical, 0.352030541509, 0.5090919404, 86
uncertain, 0.601645421605, 0.664884192393, 111
uncommon, 0.324920861822, 0.403453671535, 26
unintelligent, 0.563351607482, 0.688533503135, 237
untrustworthy, 0.655697001638, 0.786924522596, 258
