Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.364083014346, 0.502766330818, 96
boring, 0.594983327211, 0.675404503641, 167
calm, 0.494509993302, 0.521339136048, 86
cold, 0.769579786267, 0.823485387882, 202
common, 0.380821079227, 0.698364290306, 500
confident, 0.58311457184, 0.663478254836, 132
egotistic, 0.601644896622, 0.760418104995, 333
emotUnstable, 0.600485500161, 0.689689401568, 142
forgettable, 0.438077538622, 0.568032882456, 101
intelligent, 0.578826291795, 0.646775403991, 132
introverted, 0.61981380708, 0.712922558304, 142
kind, 0.769676052557, 0.818918301674, 207
responsible, 0.680792142919, 0.755718302471, 207
trustworthy, 0.734476865726, 0.748306057865, 152
unattractive, 0.652306533244, 0.765808047357, 227
unemotional, 0.728919041891, 0.781023613775, 162
unfamiliar, 0.409691034778, 0.534347558705, 132
unfriendly, 0.764294968298, 0.800930982621, 152
unhappy, 0.793786819443, 0.819060513173, 152
weird, 0.559113174201, 0.663217542334, 187
aggressive, 0.705153220246, 0.798317771061, 258
attractive, 0.714229309156, 0.797072867713, 227
caring, 0.774285868689, 0.863469834487, 358
emotStable, 0.650480737621, 0.683149478798, 86
emotional, 0.594133116926, 0.675449784802, 162
familiar, 0.426610384778, 0.692757992046, 429
friendly, 0.807984372602, 0.89524954179, 434
happy, 0.835795990966, 0.896431062657, 353
humble, 0.565549135953, 0.694293516724, 167
interesting, 0.584089140208, 0.66532642093, 137
irresponsible, 0.656587543124, 0.684984895767, 81
mean, 0.726923452334, 0.772191982045, 152
memorable, 0.502673675983, 0.593451406473, 152
normal, 0.605424472677, 0.635657153926, 91
sociable, 0.787703792704, 0.860475808652, 353
typical, 0.379930461644, 0.517059086162, 101
uncertain, 0.634276340914, 0.690202864125, 187
uncommon, 0.349372260844, 0.480701111892, 101
unintelligent, 0.570315930534, 0.60476494161, 81
untrustworthy, 0.698818631494, 0.723542349155, 86
