Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.316542975903, 0.44801560015, 66
boring, 0.606831973367, 0.685664753398, 177
calm, 0.398371115892, 0.607078349917, 212
cold, 0.740639044287, 0.880585593472, 479
common, 0.259683166497, 0.452406497799, 71
confident, 0.563505814244, 0.732250659065, 283
egotistic, 0.533594630966, 0.792748276486, 459
emotUnstable, 0.561808011285, 0.804716599927, 479
forgettable, 0.493301406188, 0.498477532891, 41
intelligent, 0.535399100474, 0.779299074259, 434
introverted, 0.63002035503, 0.767872316653, 293
kind, 0.714684479537, 0.876235534654, 479
responsible, 0.633157925463, 0.829389884475, 464
trustworthy, 0.66277581725, 0.844523185973, 479
unattractive, 0.669611440115, 0.771622061234, 242
unemotional, 0.686411408283, 0.840215827673, 399
unfamiliar, 0.353112312465, 0.451158342261, 41
unfriendly, 0.719126840647, 0.880697459015, 479
unhappy, 0.725202846774, 0.884562188553, 479
weird, 0.482437151129, 0.674312277582, 222
aggressive, 0.673127162125, 0.830223674835, 500
attractive, 0.729614455234, 0.8001463255, 242
caring, 0.746584964154, 0.789987040245, 167
emotStable, 0.623649816567, 0.673782223106, 116
emotional, 0.558873890244, 0.690779896934, 182
familiar, 0.413663604892, 0.598119953494, 212
friendly, 0.746771779016, 0.88629052154, 484
happy, 0.791098370184, 0.904774898457, 484
humble, 0.573854906812, 0.659849902594, 157
interesting, 0.59432279236, 0.671422890514, 167
irresponsible, 0.625654245173, 0.672164467699, 116
mean, 0.695801509176, 0.850399761995, 500
memorable, 0.483407740915, 0.596716656564, 147
normal, 0.559271727351, 0.617109170791, 116
sociable, 0.721068595749, 0.871275929946, 474
typical, 0.301171699867, 0.46249322738, 66
uncertain, 0.567988361859, 0.724566970713, 268
uncommon, 0.295070130508, 0.452016233628, 116
unintelligent, 0.507178108313, 0.714367434193, 303
untrustworthy, 0.655121678637, 0.768202683384, 273
