Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.348194544839, 0.390529371928, 26
boring, 0.56419696447, 0.589451377389, 51
calm, 0.339694278422, 0.738974980961, 449
cold, 0.711865599427, 0.820912138716, 227
common, 0.351343291322, 0.485677784996, 116
confident, 0.513886481828, 0.748254215315, 328
egotistic, 0.556607946733, 0.667356697755, 172
emotUnstable, 0.546451142351, 0.668435807974, 167
forgettable, 0.485738323721, 0.53433177486, 106
intelligent, 0.471516261586, 0.802529985225, 500
introverted, 0.59703106647, 0.693228076332, 147
kind, 0.679982088256, 0.791833500845, 167
responsible, 0.599218257367, 0.797393261587, 328
trustworthy, 0.627494005424, 0.750816049397, 172
unattractive, 0.678826764899, 0.744870931039, 202
unemotional, 0.694364427601, 0.734673859089, 101
unfamiliar, 0.381486052661, 0.402990670888, 26
unfriendly, 0.697349138867, 0.78969500105, 172
unhappy, 0.711985358245, 0.823616092498, 222
weird, 0.500255850041, 0.698073098362, 318
aggressive, 0.655147708278, 0.723206015937, 116
attractive, 0.698543993858, 0.761688838461, 127
caring, 0.718691031689, 0.781396592761, 127
emotStable, 0.589217372018, 0.65329202512, 76
emotional, 0.612695440089, 0.634906138668, 81
familiar, 0.385820343628, 0.497736050102, 86
friendly, 0.731590302634, 0.802235740599, 127
happy, 0.74995617697, 0.830568030252, 127
humble, 0.572477188866, 0.693730679987, 187
interesting, 0.542652778082, 0.640270976729, 91
irresponsible, 0.601798153053, 0.774598370349, 293
mean, 0.663762835077, 0.708312639695, 61
memorable, 0.498839779363, 0.53364307781, 61
normal, 0.536133392159, 0.739421663081, 328
sociable, 0.707716588567, 0.848257715742, 328
typical, 0.380072018133, 0.661288757879, 394
uncertain, 0.563632060672, 0.574396068674, 36
uncommon, 0.289001217789, 0.621465170114, 328
unintelligent, 0.513998988012, 0.701402866007, 268
untrustworthy, 0.665004231287, 0.712313045499, 116
