Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.311490315422, 0.714288776783, 500
boring, 0.591906466658, 0.685892260691, 167
calm, 0.427577104037, 0.446455954874, 41
cold, 0.733122686052, 0.822267314079, 258
common, 0.315308730256, 0.580327690852, 242
confident, 0.566232466705, 0.695164637743, 237
egotistic, 0.600210601478, 0.71325831981, 263
emotUnstable, 0.571465455919, 0.705065447456, 253
forgettable, 0.461765216834, 0.574689261645, 132
intelligent, 0.569792968506, 0.791886548714, 494
introverted, 0.629318757888, 0.732645049129, 237
kind, 0.730179947265, 0.819215569176, 258
responsible, 0.669777653805, 0.759458813142, 258
trustworthy, 0.650078501154, 0.773379086363, 242
unattractive, 0.624344283026, 0.761721627209, 207
unemotional, 0.67121586636, 0.731080582539, 76
unfamiliar, 0.347474329125, 0.579718641458, 242
unfriendly, 0.686771017914, 0.76555289403, 111
unhappy, 0.73623878557, 0.828978718318, 253
weird, 0.44364420377, 0.742435724476, 419
aggressive, 0.666725840741, 0.772197580425, 258
attractive, 0.705417998463, 0.780423591523, 152
caring, 0.732972458097, 0.820698448386, 258
emotStable, 0.608332975142, 0.700342321914, 162
emotional, 0.561567388855, 0.682243910799, 152
familiar, 0.425766181009, 0.564689966612, 167
friendly, 0.75926272576, 0.834891072762, 253
happy, 0.793694750573, 0.85588132161, 253
humble, 0.562654337587, 0.717429333146, 253
interesting, 0.594235102571, 0.64989097998, 121
irresponsible, 0.618052858334, 0.746373730776, 258
mean, 0.682234672776, 0.786310051222, 253
memorable, 0.469701447091, 0.562251492243, 91
normal, 0.517528472499, 0.755033273568, 419
sociable, 0.725135432395, 0.820212545534, 237
typical, 0.333433732632, 0.590844290868, 258
uncertain, 0.565857223946, 0.693107219643, 212
uncommon, 0.291756920551, 0.651851162464, 409
unintelligent, 0.542671712137, 0.639216269613, 157
untrustworthy, 0.647633314709, 0.758184291078, 242
