Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.331893183005, 0.372509082498, 21
boring, 0.583890161558, 0.692133564299, 192
calm, 0.395322087747, 0.475244337254, 46
cold, 0.720131048763, 0.806700601217, 182
common, 0.36708667776, 0.486238046253, 116
confident, 0.581523648092, 0.669231117026, 177
egotistic, 0.558439607544, 0.65182629044, 147
emotUnstable, 0.559083396721, 0.679356664869, 172
forgettable, 0.408247828578, 0.66270647404, 273
intelligent, 0.538490834468, 0.674880168506, 172
introverted, 0.627774921862, 0.707163606604, 177
kind, 0.710770116469, 0.808660682228, 212
responsible, 0.621787744238, 0.741794108619, 182
trustworthy, 0.656449564542, 0.761986792771, 182
unattractive, 0.673217011664, 0.740249766297, 172
unemotional, 0.673621288076, 0.850596113708, 469
unfamiliar, 0.437306852522, 0.397091223064, 31
unfriendly, 0.700165847051, 0.762664549676, 111
unhappy, 0.729386878875, 0.87722196107, 469
weird, 0.508716732374, 0.634840520615, 172
aggressive, 0.658995421924, 0.716499779034, 86
attractive, 0.691944259657, 0.809065231267, 263
caring, 0.716150653917, 0.815923301926, 182
emotStable, 0.59893852635, 0.646881970824, 66
emotional, 0.550669939686, 0.655689676301, 106
familiar, 0.400743692089, 0.703380131098, 449
friendly, 0.734502837013, 0.831768801697, 182
happy, 0.771923059976, 0.855258574882, 182
humble, 0.52313252918, 0.607159678738, 51
interesting, 0.530158462802, 0.671508114911, 121
irresponsible, 0.591892456281, 0.682411261022, 91
mean, 0.659887305516, 0.744848993177, 111
memorable, 0.478270820836, 0.597406967277, 152
normal, 0.542146933096, 0.634722418661, 116
sociable, 0.736533465756, 0.830375859259, 253
typical, 0.340179762842, 0.522988338945, 121
uncertain, 0.615615620242, 0.665743017551, 172
uncommon, 0.312852262526, 0.421746352671, 61
unintelligent, 0.578436920035, 0.643651187479, 167
untrustworthy, 0.659513687884, 0.745752680063, 182
