Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.401427571788, 0.443354129999, 41
boring, 0.569236020265, 0.642165376002, 101
calm, 0.499991909869, 0.580150890499, 152
cold, 0.731716425294, 0.858394679791, 318
common, 0.352967558288, 0.52458314354, 147
confident, 0.584251892814, 0.771701607318, 394
egotistic, 0.506431912845, 0.665477755142, 101
emotUnstable, 0.557304670769, 0.679263400666, 101
forgettable, 0.431659304965, 0.658303409626, 293
intelligent, 0.608651955558, 0.633154990582, 101
introverted, 0.637089047428, 0.65784401874, 71
kind, 0.755260867283, 0.869280597029, 409
responsible, 0.678591726069, 0.74156473946, 167
trustworthy, 0.695480518937, 0.764793823721, 152
unattractive, 0.679341076488, 0.799258858323, 338
unemotional, 0.704990376043, 0.731282350565, 51
unfamiliar, 0.410500213507, 0.454420371283, 56
unfriendly, 0.736136481219, 0.87135369044, 409
unhappy, 0.773021030775, 0.86124408366, 318
weird, 0.530666533449, 0.70560751183, 268
aggressive, 0.650862434976, 0.839217925188, 439
attractive, 0.711503782198, 0.784813249466, 167
caring, 0.752465135858, 0.865202688374, 353
emotStable, 0.613521564658, 0.701738582433, 101
emotional, 0.602843880208, 0.620561353204, 36
familiar, 0.451956707523, 0.530870841949, 101
friendly, 0.779788603954, 0.890197863244, 409
happy, 0.817644353016, 0.90369447011, 409
humble, 0.561065394979, 0.745193798067, 278
interesting, 0.581794186363, 0.680856283904, 162
irresponsible, 0.642262434316, 0.735586503255, 202
mean, 0.673263350976, 0.847196835607, 409
memorable, 0.452302679556, 0.507529625523, 51
normal, 0.586397582911, 0.657013934909, 101
sociable, 0.760451388146, 0.866843000408, 373
typical, 0.347109966743, 0.523730680083, 101
uncertain, 0.588622473902, 0.664081060173, 91
uncommon, 0.377821456634, 0.436831662462, 51
unintelligent, 0.54203629126, 0.70512125642, 263
untrustworthy, 0.67281388823, 0.789462289666, 263
