Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.332513745741, 0.532805782889, 152
boring, 0.518912807469, 0.706597259607, 172
calm, 0.399237115459, 0.492100449987, 51
cold, 0.709019526785, 0.805647265759, 147
common, 0.332577731606, 0.466476387402, 51
confident, 0.573304526972, 0.654475364829, 121
egotistic, 0.576682773613, 0.720594983974, 258
emotUnstable, 0.57537374182, 0.660580803069, 106
forgettable, 0.38639891684, 0.738201041263, 434
intelligent, 0.565862461787, 0.642335068821, 116
introverted, 0.569881523121, 0.725984387786, 142
kind, 0.732035536232, 0.797737946585, 147
responsible, 0.64099612614, 0.696424799755, 101
trustworthy, 0.664324771564, 0.758541107609, 142
unattractive, 0.609141622679, 0.751954730363, 172
unemotional, 0.684796183555, 0.833393102448, 318
unfamiliar, 0.405969945558, 0.536883874008, 142
unfriendly, 0.720667591297, 0.80860324165, 172
unhappy, 0.744321201558, 0.881356904775, 404
weird, 0.505389946606, 0.638939979703, 152
aggressive, 0.689205605721, 0.810293183264, 303
attractive, 0.682595307293, 0.778348957046, 142
caring, 0.746063447472, 0.802140180878, 147
emotStable, 0.638119737288, 0.728455476344, 222
emotional, 0.650101143607, 0.674044505641, 172
familiar, 0.444734277826, 0.476944992458, 51
friendly, 0.780920462014, 0.829634610343, 147
happy, 0.803811076826, 0.849917184328, 147
humble, 0.57649062778, 0.736924531766, 263
interesting, 0.573507908753, 0.666212115609, 137
irresponsible, 0.615903767194, 0.81279467793, 454
mean, 0.677959261356, 0.732604110566, 71
memorable, 0.457394839422, 0.612279030488, 147
normal, 0.566397720602, 0.590395874987, 46
sociable, 0.741034148129, 0.809148826394, 147
typical, 0.387614841397, 0.501712555262, 96
uncertain, 0.588872840191, 0.678769973481, 142
uncommon, 0.363134493545, 0.436754948771, 46
unintelligent, 0.539052518334, 0.62870572719, 152
untrustworthy, 0.652585557169, 0.738418786736, 152
