Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.407231119624, 0.514014788594, 152
boring, 0.584383864001, 0.672537427554, 172
calm, 0.447192427126, 0.650452415782, 303
cold, 0.755850541307, 0.866990108498, 399
common, 0.361750149345, 0.522188534973, 147
confident, 0.576441262584, 0.720646833539, 288
egotistic, 0.607284109287, 0.726758717197, 288
emotUnstable, 0.602437620456, 0.655448681766, 111
forgettable, 0.479923022267, 0.543735243069, 121
intelligent, 0.588211296626, 0.604775183646, 76
introverted, 0.647153810987, 0.702316141894, 137
kind, 0.75722331516, 0.844381478889, 318
responsible, 0.632837862271, 0.781944452258, 298
trustworthy, 0.683753679232, 0.800234163644, 298
unattractive, 0.711588957267, 0.727007518123, 192
unemotional, 0.716705134486, 0.827501913588, 348
unfamiliar, 0.444027690317, 0.524877715393, 152
unfriendly, 0.752257576442, 0.832952171051, 293
unhappy, 0.784078618671, 0.884515070816, 469
weird, 0.558541460897, 0.6418180394, 192
aggressive, 0.694770037535, 0.814748063024, 373
attractive, 0.727751157132, 0.794974628945, 273
caring, 0.762070696253, 0.834673440134, 253
emotStable, 0.628824917334, 0.688730058139, 111
emotional, 0.562552352242, 0.696427181816, 172
familiar, 0.465789559661, 0.603128382068, 227
friendly, 0.790342544561, 0.862786227653, 293
happy, 0.806918425881, 0.912102264851, 469
humble, 0.587605665066, 0.664325251436, 132
interesting, 0.539351630089, 0.633895276583, 71
irresponsible, 0.62434922738, 0.753521847672, 237
mean, 0.694135564604, 0.752487938476, 111
memorable, 0.454205086749, 0.555396897705, 81
normal, 0.550516702995, 0.648816149829, 111
sociable, 0.760773371576, 0.797787991302, 142
typical, 0.381134781554, 0.562331932435, 162
uncertain, 0.609593540284, 0.668950116437, 137
uncommon, 0.288372778617, 0.450230837941, 61
unintelligent, 0.544354163824, 0.68697121069, 237
untrustworthy, 0.668863020935, 0.781178131508, 253
