Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.34281430984, 0.668910700128, 414
boring, 0.54048517028, 0.771379455247, 429
calm, 0.480974252126, 0.619518166796, 212
cold, 0.763354674314, 0.88639681929, 500
common, 0.294598433834, 0.681802097372, 414
confident, 0.572948039982, 0.68356351638, 137
egotistic, 0.603541427089, 0.740382194839, 288
emotUnstable, 0.634696956379, 0.694759072981, 182
forgettable, 0.439237229833, 0.556617457544, 96
intelligent, 0.587383801574, 0.563125322726, 41
introverted, 0.597719998946, 0.81884288913, 454
kind, 0.775979995268, 0.861296507257, 379
responsible, 0.680121512387, 0.760734604113, 253
trustworthy, 0.719964411567, 0.787491972994, 268
unattractive, 0.676907742592, 0.716859985923, 121
unemotional, 0.738365087465, 0.811787545684, 273
unfamiliar, 0.428193613184, 0.435494615311, 41
unfriendly, 0.753152077236, 0.75167829585, 56
unhappy, 0.775456258953, 0.852691284269, 288
weird, 0.558381442465, 0.638534371684, 142
aggressive, 0.702896591306, 0.70268247612, 56
attractive, 0.739694150126, 0.863125855115, 500
caring, 0.775356236901, 0.864683134146, 379
emotStable, 0.685288403472, 0.686940944479, 147
emotional, 0.603062644848, 0.640921927476, 51
familiar, 0.484038683437, 0.470501374917, 41
friendly, 0.794220755532, 0.892679049738, 474
happy, 0.81206879241, 0.899019716628, 394
humble, 0.635454578008, 0.66017743279, 121
interesting, 0.57649819281, 0.640059971594, 81
irresponsible, 0.674275705495, 0.721522120092, 177
mean, 0.718821599627, 0.8084899808, 293
memorable, 0.487253137889, 0.625538902017, 202
normal, 0.613201060446, 0.717600345746, 278
sociable, 0.755502145417, 0.880535117302, 479
typical, 0.387901831385, 0.622817145269, 288
uncertain, 0.595613469734, 0.61943248734, 46
uncommon, 0.380972337849, 0.665810121972, 414
unintelligent, 0.608275216839, 0.544209800413, 46
untrustworthy, 0.722505761327, 0.781673051136, 298
