Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.316732543995, 0.472209947895, 91
boring, 0.529771592889, 0.690021095523, 202
calm, 0.484809882376, 0.560098502666, 137
cold, 0.739118689755, 0.860175452133, 409
common, 0.275583199366, 0.524976104633, 132
confident, 0.558773283429, 0.592917762195, 81
egotistic, 0.566238794993, 0.652650438557, 157
emotUnstable, 0.563649919528, 0.738245207284, 308
forgettable, 0.451147134492, 0.478776071507, 26
intelligent, 0.543054768525, 0.716877336613, 253
introverted, 0.632581610003, 0.704956807964, 182
kind, 0.731836176744, 0.842886284805, 348
responsible, 0.642169441349, 0.79773240396, 348
trustworthy, 0.651851353114, 0.816135785074, 348
unattractive, 0.630607270583, 0.742157316948, 152
unemotional, 0.702732792283, 0.824806060156, 389
unfamiliar, 0.399251553109, 0.423789067024, 56
unfriendly, 0.71943576024, 0.858254022738, 409
unhappy, 0.748856345224, 0.841178575946, 278
weird, 0.505114091751, 0.52382729352, 46
aggressive, 0.65336250533, 0.718844363162, 111
attractive, 0.707726776252, 0.791818770064, 197
caring, 0.734516723129, 0.83817548398, 313
emotStable, 0.624608634397, 0.653570027312, 86
emotional, 0.605862641084, 0.601187510785, 31
familiar, 0.384311791195, 0.579530955008, 222
friendly, 0.775763981568, 0.851746182806, 313
happy, 0.812185959725, 0.870084463818, 313
humble, 0.555707263219, 0.660844416674, 111
interesting, 0.571291195826, 0.668095170165, 147
irresponsible, 0.652569852408, 0.660992454507, 86
mean, 0.679105486082, 0.796658555945, 247
memorable, 0.437766144272, 0.560904033528, 66
normal, 0.568335044741, 0.664387580141, 147
sociable, 0.756556732488, 0.831756773228, 313
typical, 0.357751544079, 0.501363723772, 111
uncertain, 0.611867871682, 0.610107493057, 86
uncommon, 0.342741659057, 0.443953254706, 106
unintelligent, 0.562434256555, 0.590332999752, 86
untrustworthy, 0.650475766718, 0.695891744045, 86
