Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.333418156592, 0.407878477069, 21
boring, 0.573492569793, 0.721604748317, 293
calm, 0.429594524112, 0.687097316003, 318
cold, 0.738983914582, 0.844342821566, 268
common, 0.252818331936, 0.400033691809, 21
confident, 0.559604779923, 0.734280865291, 268
egotistic, 0.525534021823, 0.811968353122, 500
emotUnstable, 0.562486569837, 0.762244274463, 308
forgettable, 0.475115126853, 0.531300879302, 86
intelligent, 0.512182293518, 0.777438130083, 449
introverted, 0.607566779758, 0.638757324037, 41
kind, 0.74620718789, 0.883096802897, 439
responsible, 0.643990318899, 0.771014428553, 212
trustworthy, 0.667447396877, 0.795144779968, 212
unattractive, 0.682570198007, 0.785157237222, 293
unemotional, 0.688257892091, 0.859381747159, 479
unfamiliar, 0.328158286369, 0.45175038592, 31
unfriendly, 0.730283158165, 0.838936501618, 273
unhappy, 0.737720259813, 0.853824005007, 258
weird, 0.47397062883, 0.52916063127, 31
aggressive, 0.690103436146, 0.812418791171, 298
attractive, 0.715111976607, 0.85780514677, 464
caring, 0.737916974793, 0.846360030968, 258
emotStable, 0.579445287931, 0.748263977645, 212
emotional, 0.61795029343, 0.657774449682, 96
familiar, 0.414418436861, 0.474121107079, 21
friendly, 0.777671239504, 0.873837639821, 318
happy, 0.796400651685, 0.910482089609, 439
humble, 0.607118666805, 0.770798983341, 379
interesting, 0.547898799716, 0.728114250578, 308
irresponsible, 0.62789464286, 0.752630701377, 222
mean, 0.693545270164, 0.823170380042, 303
memorable, 0.516747584446, 0.548317392217, 86
normal, 0.541690550138, 0.713182953473, 212
sociable, 0.734903044452, 0.855200178915, 303
typical, 0.38576607189, 0.580829404707, 187
uncertain, 0.55749271471, 0.641184328203, 66
uncommon, 0.328291791685, 0.609886895681, 293
unintelligent, 0.526923580992, 0.720814203745, 288
untrustworthy, 0.655516963972, 0.79433219665, 253
