Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.381731228199, 0.529046770578, 162
boring, 0.616833802451, 0.64246238554, 127
calm, 0.439589819112, 0.526133138626, 61
cold, 0.748382108344, 0.868778838954, 358
common, 0.338210001701, 0.661674854953, 419
confident, 0.541055787424, 0.744681951742, 303
egotistic, 0.556400359213, 0.769534023203, 353
emotUnstable, 0.56548428781, 0.666314651212, 91
forgettable, 0.514193379191, 0.504224502788, 76
intelligent, 0.570257629667, 0.675889475251, 152
introverted, 0.628803894616, 0.731784984127, 182
kind, 0.748660650027, 0.86280629586, 348
responsible, 0.637150169143, 0.79315390512, 308
trustworthy, 0.67499971198, 0.787095016254, 212
unattractive, 0.64610542299, 0.694887823656, 106
unemotional, 0.721146025077, 0.789591366125, 187
unfamiliar, 0.283756788135, 0.456825014571, 21
unfriendly, 0.746120876028, 0.863760256626, 358
unhappy, 0.759862390757, 0.831745313499, 182
weird, 0.463037275054, 0.608841668009, 116
aggressive, 0.662945013185, 0.802241336817, 278
attractive, 0.692509384307, 0.754356160185, 116
caring, 0.702528404818, 0.869379639049, 358
emotStable, 0.584672137606, 0.698464751331, 96
emotional, 0.57849282126, 0.677804541215, 116
familiar, 0.404584207762, 0.473463481481, 41
friendly, 0.76623209041, 0.886376719055, 358
happy, 0.807879989777, 0.900588965554, 358
humble, 0.543742474077, 0.668935294293, 116
interesting, 0.598674889184, 0.65393675928, 147
irresponsible, 0.588159279833, 0.829633919536, 500
mean, 0.661634589239, 0.73454318297, 66
memorable, 0.498784701302, 0.577280338204, 147
normal, 0.536435055896, 0.708122634122, 232
sociable, 0.743530982367, 0.836268629866, 232
typical, 0.36068983415, 0.512957695669, 116
uncertain, 0.582819162021, 0.652055959066, 66
uncommon, 0.344128239926, 0.567887851747, 212
unintelligent, 0.532202554749, 0.67752636656, 192
untrustworthy, 0.653886665159, 0.727623464495, 96
