Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.350198187261, 0.536022944181, 172
boring, 0.513648469686, 0.773694042483, 464
calm, 0.352983400652, 0.737125707817, 459
cold, 0.73999600075, 0.868383830154, 459
common, 0.292490931242, 0.517258897768, 152
confident, 0.535419735222, 0.672238013983, 197
egotistic, 0.599824091682, 0.662808990385, 172
emotUnstable, 0.557686549376, 0.669720284458, 172
forgettable, 0.447913992887, 0.604575129553, 202
intelligent, 0.543543808451, 0.661796553484, 157
introverted, 0.585665159502, 0.71244069557, 172
kind, 0.720687678886, 0.859236697844, 439
responsible, 0.643723108183, 0.714535841279, 162
trustworthy, 0.647654381477, 0.839452396705, 459
unattractive, 0.703617456494, 0.727338914175, 172
unemotional, 0.716952261629, 0.783425450245, 222
unfamiliar, 0.388608407293, 0.486977602357, 106
unfriendly, 0.70785622088, 0.808944070913, 222
unhappy, 0.737949237024, 0.808714085352, 187
weird, 0.554944031052, 0.632391632192, 172
aggressive, 0.64183608205, 0.691914544271, 61
attractive, 0.678438997229, 0.839505937519, 439
caring, 0.725562268589, 0.841404111036, 384
emotStable, 0.554936449689, 0.788759202732, 399
emotional, 0.604358915442, 0.682372432827, 192
familiar, 0.369185652078, 0.518688370203, 121
friendly, 0.732436410182, 0.865581012968, 389
happy, 0.764739144598, 0.880686622679, 389
humble, 0.524815661953, 0.662978984516, 121
interesting, 0.55115110361, 0.649080331786, 111
irresponsible, 0.623286807959, 0.764486550969, 293
mean, 0.663488084213, 0.772122611813, 192
memorable, 0.40283406298, 0.639798821009, 237
normal, 0.54945736155, 0.670312205121, 172
sociable, 0.699868276472, 0.848849870876, 389
typical, 0.319944186494, 0.678627773896, 434
uncertain, 0.595050987831, 0.673075584389, 202
uncommon, 0.263156522724, 0.43035124842, 76
unintelligent, 0.546693033262, 0.627571076911, 162
untrustworthy, 0.625060490667, 0.671787266043, 56
