Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.31369988091, 0.413319930543, 21
boring, 0.596854631752, 0.735098764486, 343
calm, 0.425809345332, 0.54743259032, 96
cold, 0.741720318883, 0.787608575321, 96
common, 0.26166555255, 0.41952785393, 41
confident, 0.582384044928, 0.689509708458, 177
egotistic, 0.615864895227, 0.723581580976, 247
emotUnstable, 0.607145006249, 0.734688334949, 247
forgettable, 0.502622097012, 0.497322477388, 56
intelligent, 0.583280527301, 0.703157675068, 212
introverted, 0.638056455938, 0.742796520292, 253
kind, 0.741956710824, 0.843037194399, 247
responsible, 0.666259998888, 0.779285387265, 247
trustworthy, 0.688529499328, 0.751025515222, 127
unattractive, 0.689000860061, 0.812647781737, 409
unemotional, 0.70192623752, 0.814672996454, 253
unfamiliar, 0.403121879361, 0.433616267715, 26
unfriendly, 0.735804819613, 0.775571590462, 81
unhappy, 0.785913553011, 0.851742417165, 253
weird, 0.501988554303, 0.708669910654, 278
aggressive, 0.663945744489, 0.729928711233, 86
attractive, 0.728820338246, 0.809653416451, 288
caring, 0.729576366304, 0.819496114856, 147
emotStable, 0.616701069523, 0.694474225304, 106
emotional, 0.579336091053, 0.631253721706, 36
familiar, 0.386846772932, 0.513715507577, 76
friendly, 0.774842665524, 0.841546416332, 147
happy, 0.810529944492, 0.862092943422, 167
humble, 0.602742878714, 0.634722310469, 91
interesting, 0.605128399703, 0.629211940849, 76
irresponsible, 0.636460143193, 0.723549797056, 157
mean, 0.701839756923, 0.745557989609, 91
memorable, 0.490812724572, 0.549722392554, 76
normal, 0.569293799046, 0.636058747949, 86
sociable, 0.771140243564, 0.80636688217, 147
typical, 0.354208088149, 0.52593876473, 96
uncertain, 0.567244359164, 0.655336347729, 76
uncommon, 0.348063661532, 0.424730169801, 56
unintelligent, 0.548182293486, 0.579816020751, 46
untrustworthy, 0.672085167165, 0.711238861996, 76
