Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.380458454571, 0.441891781338, 41
boring, 0.613733958624, 0.691798100676, 192
calm, 0.502163626238, 0.536716145371, 96
cold, 0.778269560493, 0.861300230182, 414
common, 0.402670768439, 0.473624184896, 86
confident, 0.602025730449, 0.701353878691, 187
egotistic, 0.610553696652, 0.772647023883, 419
emotUnstable, 0.574550437152, 0.801036178489, 469
forgettable, 0.448814375107, 0.531834530839, 71
intelligent, 0.539156103089, 0.692566425635, 217
introverted, 0.672205084849, 0.718605134831, 177
kind, 0.774980456778, 0.849528122671, 353
responsible, 0.660312802464, 0.76124066785, 253
trustworthy, 0.70435331739, 0.810055970553, 348
unattractive, 0.669696612977, 0.74737625578, 187
unemotional, 0.740220422079, 0.809923430116, 268
unfamiliar, 0.415637604877, 0.436288734986, 26
unfriendly, 0.758814763584, 0.847913588616, 348
unhappy, 0.778230784914, 0.826945362271, 197
weird, 0.499855535554, 0.532573515559, 41
aggressive, 0.667829091198, 0.797644577621, 293
attractive, 0.711847100843, 0.862826101367, 469
caring, 0.767297467171, 0.879487000717, 479
emotStable, 0.616388991398, 0.668546113077, 76
emotional, 0.604174855891, 0.673882571356, 157
familiar, 0.474000786039, 0.469740767294, 36
friendly, 0.804290727888, 0.85442438441, 263
happy, 0.817453710368, 0.88789648814, 348
humble, 0.600643479279, 0.755783594023, 348
interesting, 0.552171232713, 0.689920114712, 187
irresponsible, 0.59337065598, 0.677789280726, 61
mean, 0.713442686438, 0.826804147186, 384
memorable, 0.468958725541, 0.551495675587, 81
normal, 0.565720169584, 0.637101291497, 91
sociable, 0.777931077787, 0.837862336596, 258
typical, 0.397360800202, 0.53925325344, 121
uncertain, 0.577873289311, 0.622298968503, 46
uncommon, 0.37560587346, 0.414897434919, 36
unintelligent, 0.511945212952, 0.69920745997, 237
untrustworthy, 0.645003594813, 0.728075629858, 106
