Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.34202137791, 0.680426830854, 449
boring, 0.536075119398, 0.643745925102, 111
calm, 0.446190690199, 0.738015527227, 500
cold, 0.693453090973, 0.875309258492, 444
common, 0.393417838298, 0.571181313665, 237
confident, 0.537622533889, 0.681278957981, 187
egotistic, 0.620028516195, 0.717596854513, 283
emotUnstable, 0.536271413675, 0.720433586928, 232
forgettable, 0.44258113337, 0.613699572632, 187
intelligent, 0.521135961088, 0.792445172507, 500
introverted, 0.581540987393, 0.715113910494, 192
kind, 0.723710931277, 0.871299858003, 484
responsible, 0.622774758745, 0.835126295012, 500
trustworthy, 0.656105184454, 0.787926619345, 247
unattractive, 0.661573509306, 0.73975847516, 167
unemotional, 0.666012090505, 0.843647862292, 439
unfamiliar, 0.342354080151, 0.486028118976, 101
unfriendly, 0.708279739329, 0.866114381972, 444
unhappy, 0.707811585208, 0.84068521432, 242
weird, 0.468117522136, 0.659126137144, 192
aggressive, 0.651332385751, 0.695692051848, 61
attractive, 0.694084421081, 0.736681550941, 91
caring, 0.753504984987, 0.774860171419, 132
emotStable, 0.586207569482, 0.663575320263, 81
emotional, 0.554573621675, 0.641603859543, 66
familiar, 0.361511102424, 0.479683783558, 46
friendly, 0.751166435247, 0.886477647641, 500
happy, 0.778555399087, 0.866285482382, 242
humble, 0.601530829426, 0.773413351885, 444
interesting, 0.564821045989, 0.580774024592, 36
irresponsible, 0.618734026004, 0.782813694565, 323
mean, 0.673615111445, 0.846819347859, 474
memorable, 0.42574875571, 0.512925827773, 56
normal, 0.51966323362, 0.556094149464, 36
sociable, 0.726477113914, 0.787231092349, 147
typical, 0.33940904571, 0.446933081715, 61
uncertain, 0.554420088977, 0.673144957978, 167
uncommon, 0.26357528739, 0.698414602792, 500
unintelligent, 0.541390360641, 0.568050292559, 61
untrustworthy, 0.65659572099, 0.695916296003, 81
