Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.367963784366, 0.573198420989, 237
boring, 0.57833747711, 0.674770600163, 167
calm, 0.419655279407, 0.518327750107, 46
cold, 0.757499790451, 0.869920286774, 389
common, 0.335007594868, 0.645904766095, 328
confident, 0.599124705312, 0.779332294097, 424
egotistic, 0.588385453185, 0.697253210473, 182
emotUnstable, 0.564439063283, 0.782210583298, 373
forgettable, 0.413059263263, 0.560492292277, 96
intelligent, 0.579490952949, 0.699297604835, 247
introverted, 0.614471965517, 0.712817938693, 137
kind, 0.731514686052, 0.824969310082, 182
responsible, 0.627132901393, 0.838655480807, 489
trustworthy, 0.697852680978, 0.828593690468, 358
unattractive, 0.661826493184, 0.782826794379, 278
unemotional, 0.71570281255, 0.778693319456, 142
unfamiliar, 0.348713106897, 0.469285686185, 56
unfriendly, 0.738413073322, 0.864648274685, 373
unhappy, 0.760980987151, 0.893199178896, 484
weird, 0.529564601558, 0.691641275556, 268
aggressive, 0.694193700716, 0.77412958237, 182
attractive, 0.708068771447, 0.793837480032, 197
caring, 0.761303879028, 0.81561317182, 157
emotStable, 0.593345011557, 0.811351718753, 454
emotional, 0.594081773029, 0.674192991566, 147
familiar, 0.403921077276, 0.473665490434, 21
friendly, 0.79772907341, 0.866171613019, 298
happy, 0.824798567202, 0.88457386912, 298
humble, 0.584967705199, 0.705863717215, 167
interesting, 0.602378442659, 0.629499366095, 71
irresponsible, 0.667832627583, 0.730606357217, 167
mean, 0.699691400976, 0.835345629816, 373
memorable, 0.463444588563, 0.559602027139, 71
normal, 0.560472035855, 0.698946424852, 207
sociable, 0.766923532408, 0.84810563246, 303
typical, 0.371896857365, 0.439907583236, 41
uncertain, 0.61441911787, 0.660824935406, 86
uncommon, 0.308846361227, 0.55890536044, 187
unintelligent, 0.571268641756, 0.706108482464, 263
untrustworthy, 0.660591264926, 0.761136055914, 157
