Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.385208684991, 0.44531571047, 76
boring, 0.576211401334, 0.629935774652, 96
calm, 0.379402242814, 0.396938572749, 26
cold, 0.709560333034, 0.876129327701, 500
common, 0.357707953062, 0.572111994024, 207
confident, 0.564554122002, 0.661177217728, 152
egotistic, 0.603231447388, 0.63161977875, 106
emotUnstable, 0.580682466984, 0.656380893402, 152
forgettable, 0.495768118786, 0.587667183031, 157
intelligent, 0.559431976124, 0.614096812159, 111
introverted, 0.609619920375, 0.678321430357, 116
kind, 0.737605755037, 0.871119268792, 494
responsible, 0.622249673054, 0.714845630876, 152
trustworthy, 0.665295343076, 0.708020170254, 111
unattractive, 0.67833816138, 0.729026249045, 162
unemotional, 0.681263246366, 0.723441558129, 71
unfamiliar, 0.366856643352, 0.476955151296, 81
unfriendly, 0.701907418811, 0.877837164989, 500
unhappy, 0.712340791627, 0.769848712913, 111
weird, 0.54737578916, 0.627389391624, 162
aggressive, 0.659308960761, 0.710201315509, 106
attractive, 0.717720158204, 0.779375974463, 172
caring, 0.726397682673, 0.792563328785, 152
emotStable, 0.626859168614, 0.697144043107, 157
emotional, 0.568994926977, 0.62699429243, 46
familiar, 0.377406027688, 0.512926460893, 127
friendly, 0.727892078202, 0.792667757742, 111
happy, 0.757476475539, 0.814251216895, 111
humble, 0.545415894441, 0.795410608176, 489
interesting, 0.529391423923, 0.672232141327, 152
irresponsible, 0.599391360924, 0.711103538779, 157
mean, 0.6390443353, 0.705836873288, 56
memorable, 0.46528905759, 0.568249780285, 96
normal, 0.556887659856, 0.65815648872, 157
sociable, 0.71649681256, 0.798588109348, 152
typical, 0.405506193279, 0.521024155091, 137
uncertain, 0.546910248701, 0.59814882864, 51
uncommon, 0.296407785394, 0.695958439172, 459
unintelligent, 0.522050378927, 0.585755125357, 76
untrustworthy, 0.645363090588, 0.700330836478, 106
