Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.296264035513, 0.562841879071, 207
boring, 0.584703428058, 0.653054985382, 137
calm, 0.446276404461, 0.599836297259, 212
cold, 0.742733036049, 0.831725168446, 308
common, 0.355377121847, 0.526062923978, 177
confident, 0.624724802512, 0.721548602638, 308
egotistic, 0.536505935239, 0.67535311517, 182
emotUnstable, 0.533264344848, 0.524924963137, 31
forgettable, 0.501237142879, 0.563849768543, 127
intelligent, 0.62189800394, 0.718017620763, 313
introverted, 0.622198577176, 0.588171438305, 31
kind, 0.749151449609, 0.835146265349, 318
responsible, 0.69921857093, 0.774907637864, 313
trustworthy, 0.68309836696, 0.841294556371, 484
unattractive, 0.667079009296, 0.743046189129, 142
unemotional, 0.710108310221, 0.753245104647, 121
unfamiliar, 0.395208868692, 0.410132102447, 31
unfriendly, 0.746825072597, 0.832595416155, 313
unhappy, 0.769985519782, 0.837469012625, 313
weird, 0.493282028642, 0.511156057554, 31
aggressive, 0.673146306565, 0.767398954284, 222
attractive, 0.743295633064, 0.79497539799, 212
caring, 0.752176963014, 0.810228154612, 222
emotStable, 0.650815199936, 0.694745849379, 172
emotional, 0.618746030918, 0.624953834601, 56
familiar, 0.464602141857, 0.395161141248, 21
friendly, 0.780547086485, 0.830394626806, 222
happy, 0.799738155565, 0.868609086359, 313
humble, 0.572103348224, 0.691794004011, 177
interesting, 0.57039496634, 0.574347470383, 31
irresponsible, 0.645485778983, 0.716044371054, 187
mean, 0.713720347355, 0.775116955089, 222
memorable, 0.492845865823, 0.445499418283, 21
normal, 0.602771646839, 0.662969336256, 182
sociable, 0.770405599182, 0.812892056669, 222
typical, 0.446414757618, 0.540001703024, 182
uncertain, 0.553550035296, 0.568015839683, 31
uncommon, 0.373985100254, 0.343461659097, 36
unintelligent, 0.537515931268, 0.637604384572, 162
untrustworthy, 0.655507056094, 0.73738688455, 177
