Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.342507221256, 0.450001073993, 61
boring, 0.588499823867, 0.68399430864, 192
calm, 0.428122541405, 0.641434085674, 288
cold, 0.741136271775, 0.82736508213, 283
common, 0.350466170987, 0.499349937823, 137
confident, 0.590519564072, 0.714703876839, 323
egotistic, 0.603593574216, 0.646092282931, 137
emotUnstable, 0.600911473226, 0.754931390271, 384
forgettable, 0.458605437521, 0.606200248646, 187
intelligent, 0.619308123163, 0.744074615594, 389
introverted, 0.62831588481, 0.698392351976, 157
kind, 0.733322861987, 0.824788039752, 288
responsible, 0.654633563632, 0.825775603834, 500
trustworthy, 0.697661931068, 0.800992623888, 368
unattractive, 0.66007403716, 0.742257904111, 197
unemotional, 0.727055766877, 0.818480481297, 363
unfamiliar, 0.414716597422, 0.482713349971, 111
unfriendly, 0.750944395391, 0.818335311967, 283
unhappy, 0.760887469062, 0.846826115568, 338
weird, 0.537840897091, 0.650088105004, 207
aggressive, 0.681569246793, 0.719288370829, 121
attractive, 0.701996085279, 0.786292142727, 197
caring, 0.749507969987, 0.830249913286, 303
emotStable, 0.62587815744, 0.661638618723, 116
emotional, 0.610507507731, 0.615712013404, 46
familiar, 0.441480934838, 0.574663753728, 182
friendly, 0.772742316869, 0.848849246033, 298
happy, 0.814474605494, 0.867536986927, 298
humble, 0.600475553501, 0.66236046779, 132
interesting, 0.60147982801, 0.694426127114, 247
irresponsible, 0.628939450084, 0.814918281611, 459
mean, 0.708000549515, 0.804825268518, 298
memorable, 0.516373642228, 0.491107869119, 46
normal, 0.56826221615, 0.756123916526, 454
sociable, 0.758091586569, 0.832183219218, 298
typical, 0.355628883519, 0.700316469981, 484
uncertain, 0.582041972265, 0.667518902498, 167
uncommon, 0.28219727091, 0.680449448499, 484
unintelligent, 0.531324982273, 0.613793588469, 121
untrustworthy, 0.650256748629, 0.824933925753, 459
