Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.325483587207, 0.494971217808, 116
boring, 0.632341557467, 0.652812387898, 157
calm, 0.325056716569, 0.707851966998, 368
cold, 0.700889456992, 0.858526387655, 394
common, 0.310480384417, 0.44502343901, 71
confident, 0.482165741564, 0.770331426646, 414
egotistic, 0.545698359315, 0.716166820551, 263
emotUnstable, 0.510754465678, 0.801996931203, 469
forgettable, 0.480036257776, 0.514498549375, 81
intelligent, 0.502725748657, 0.730080603751, 263
introverted, 0.606544165066, 0.773580730411, 389
kind, 0.6699264587, 0.882441938534, 489
responsible, 0.614389754065, 0.81372048182, 368
trustworthy, 0.586536283262, 0.832734255289, 373
unattractive, 0.648729481107, 0.759102694888, 182
unemotional, 0.662076334415, 0.777233304883, 177
unfamiliar, 0.390710273709, 0.535857181085, 187
unfriendly, 0.69638881483, 0.858211790669, 394
unhappy, 0.717835540461, 0.871566403995, 424
weird, 0.446244863539, 0.734218267276, 373
aggressive, 0.61148377826, 0.764598570787, 192
attractive, 0.722441520003, 0.784788210415, 172
caring, 0.697139688289, 0.81062107089, 177
emotStable, 0.573965799326, 0.711325266006, 177
emotional, 0.555139343381, 0.643047542466, 61
familiar, 0.331864533567, 0.472221968787, 46
friendly, 0.734275612411, 0.826750103375, 177
happy, 0.761027505306, 0.889708439356, 384
humble, 0.502937277752, 0.792733866324, 429
interesting, 0.549004502167, 0.687798611544, 157
irresponsible, 0.598400314213, 0.745766906017, 217
mean, 0.663899764344, 0.770083675579, 182
memorable, 0.484301258465, 0.526632514768, 51
normal, 0.485607145726, 0.664687509292, 172
sociable, 0.718863180362, 0.811863856253, 187
typical, 0.344791425836, 0.480062845712, 96
uncertain, 0.56094923681, 0.698481315646, 212
uncommon, 0.27697362312, 0.4526648345, 96
unintelligent, 0.440275581635, 0.668994934343, 187
untrustworthy, 0.60224275133, 0.804964228935, 363
