Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.356652533335, 0.355614058118, 21
boring, 0.586476843846, 0.640299501885, 121
calm, 0.372430130928, 0.628740036013, 237
cold, 0.707916389985, 0.790656172412, 142
common, 0.358795310953, 0.514629521026, 142
confident, 0.521387235524, 0.705688103451, 242
egotistic, 0.584018168089, 0.616190596221, 91
emotUnstable, 0.593565500917, 0.793494265495, 474
forgettable, 0.455153485433, 0.492195863842, 41
intelligent, 0.534995671273, 0.720324874268, 288
introverted, 0.596515068581, 0.603029678261, 36
kind, 0.715630122733, 0.809301210513, 227
responsible, 0.652202448951, 0.804754955779, 419
trustworthy, 0.635086449283, 0.77428401348, 232
unattractive, 0.620060435385, 0.733256605997, 152
unemotional, 0.680479828444, 0.825146621937, 384
unfamiliar, 0.383659215417, 0.40797145175, 36
unfriendly, 0.716366434467, 0.812869229091, 232
unhappy, 0.744101397714, 0.837176707168, 288
weird, 0.480728613571, 0.673092941859, 263
aggressive, 0.658797803213, 0.756684958266, 212
attractive, 0.675581331498, 0.790931798822, 227
caring, 0.708758516483, 0.816988373868, 227
emotStable, 0.614242702932, 0.696915854461, 162
emotional, 0.610057420571, 0.631977248752, 61
familiar, 0.370032207825, 0.455555537006, 36
friendly, 0.746153831741, 0.762186661259, 71
happy, 0.77942841239, 0.857753506191, 232
humble, 0.563132682486, 0.609151134383, 66
interesting, 0.536519940134, 0.635820558446, 81
irresponsible, 0.629621815407, 0.727807726292, 212
mean, 0.679752451736, 0.705779408295, 71
memorable, 0.480941330176, 0.538306409365, 76
normal, 0.518655395459, 0.661526848738, 162
sociable, 0.71468828235, 0.815874416645, 212
typical, 0.388453368085, 0.551940900764, 167
uncertain, 0.576214147472, 0.655355993326, 157
uncommon, 0.295734725913, 0.363097914535, 31
unintelligent, 0.520623241964, 0.675504464103, 263
untrustworthy, 0.641613902035, 0.671901806025, 61
