Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.374918879226, 0.495375479612, 96
boring, 0.582212001662, 0.644313314035, 116
calm, 0.455612505109, 0.753265571057, 500
cold, 0.784394729102, 0.874908320242, 439
common, 0.371030721197, 0.460790828465, 76
confident, 0.596246405547, 0.578003544358, 56
egotistic, 0.571774121639, 0.794946627447, 469
emotUnstable, 0.596197458909, 0.794436936344, 434
forgettable, 0.483919725092, 0.560132664421, 116
intelligent, 0.629469440935, 0.673625065745, 182
introverted, 0.637027577191, 0.644343996707, 56
kind, 0.772796288742, 0.872842582881, 424
responsible, 0.683666393482, 0.814495741428, 424
trustworthy, 0.689958953203, 0.852592402744, 494
unattractive, 0.680570125978, 0.831518903211, 500
unemotional, 0.72419828752, 0.790312281217, 187
unfamiliar, 0.35316250487, 0.488513127134, 76
unfriendly, 0.787966990839, 0.872357599201, 469
unhappy, 0.806569753865, 0.893926091336, 494
weird, 0.561197555549, 0.754321773684, 464
aggressive, 0.697783228889, 0.822383371916, 353
attractive, 0.727183502719, 0.808751142728, 293
caring, 0.774365838338, 0.878039726612, 469
emotStable, 0.65185854437, 0.62703488757, 41
emotional, 0.617282941743, 0.617350957666, 36
familiar, 0.447994011325, 0.454803313266, 21
friendly, 0.809400951012, 0.895961534282, 479
happy, 0.840340932866, 0.906560363561, 469
humble, 0.565787094563, 0.77925410983, 404
interesting, 0.615287399265, 0.666286928808, 152
irresponsible, 0.601697020735, 0.765882524241, 232
mean, 0.710816334262, 0.827335502558, 353
memorable, 0.528814124435, 0.59968831715, 157
normal, 0.603927799531, 0.667432956071, 157
sociable, 0.778029952525, 0.795516781428, 132
typical, 0.450564489336, 0.519041910363, 132
uncertain, 0.623217609384, 0.684720674306, 177
uncommon, 0.336800514658, 0.387858686555, 21
unintelligent, 0.551886682083, 0.689622572492, 217
untrustworthy, 0.67308034818, 0.697550478176, 56
