Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.335590875425, 0.444198004401, 71
boring, 0.574311404035, 0.700575297682, 207
calm, 0.418431573363, 0.608209309244, 212
cold, 0.717744521734, 0.830062649747, 268
common, 0.305004607905, 0.420709783748, 66
confident, 0.564367811835, 0.725645630878, 328
egotistic, 0.528278996061, 0.607783733448, 71
emotUnstable, 0.54595993663, 0.581141045915, 56
forgettable, 0.474888937213, 0.587376705952, 157
intelligent, 0.557760201779, 0.68526168533, 207
introverted, 0.608087207839, 0.717353638506, 207
kind, 0.701003277097, 0.828340240587, 263
responsible, 0.644844513535, 0.772323224321, 268
trustworthy, 0.643982131251, 0.789215606643, 268
unattractive, 0.668570808371, 0.751334468989, 202
unemotional, 0.693862493808, 0.783557731302, 207
unfamiliar, 0.386989053833, 0.470553282893, 71
unfriendly, 0.70859639937, 0.822080689456, 258
unhappy, 0.729974389995, 0.835415405171, 283
weird, 0.509180582586, 0.65861969837, 207
aggressive, 0.666686545415, 0.760934171314, 207
attractive, 0.69913560765, 0.790480134032, 202
caring, 0.726242587951, 0.836601331701, 313
emotStable, 0.576424010214, 0.634969921632, 66
emotional, 0.566643521678, 0.669336710243, 132
familiar, 0.375424221954, 0.496848552794, 76
friendly, 0.758519888452, 0.857299650836, 313
happy, 0.782247144362, 0.866860449852, 283
humble, 0.559823704428, 0.646280078521, 106
interesting, 0.613115082476, 0.666284928086, 192
irresponsible, 0.629549602748, 0.706700178178, 152
mean, 0.683683562191, 0.801694406754, 283
memorable, 0.492265605189, 0.552765771538, 116
normal, 0.487464288478, 0.581773592563, 61
sociable, 0.72490037127, 0.830526662202, 283
typical, 0.310206315606, 0.399578221238, 36
uncertain, 0.53965264091, 0.616106524646, 71
uncommon, 0.257551556795, 0.417825031909, 61
unintelligent, 0.548595105622, 0.690175423261, 283
untrustworthy, 0.635021401533, 0.690511513194, 81
