Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.327897461071, 0.514715845225, 152
boring, 0.56652470927, 0.684910657754, 197
calm, 0.350429622454, 0.606945255471, 212
cold, 0.721025809939, 0.830692543577, 278
common, 0.330222660802, 0.522508927761, 142
confident, 0.556360432375, 0.676876153939, 197
egotistic, 0.534495644179, 0.707940233326, 242
emotUnstable, 0.543091810952, 0.715548469625, 273
forgettable, 0.462141663428, 0.623235254895, 242
intelligent, 0.559212961197, 0.714328138126, 283
introverted, 0.587028504829, 0.735009727249, 227
kind, 0.732748115025, 0.812132077583, 253
responsible, 0.620619998207, 0.76269849553, 273
trustworthy, 0.652763386335, 0.776391179594, 273
unattractive, 0.635858740361, 0.742619793928, 192
unemotional, 0.702851934876, 0.782943827154, 192
unfamiliar, 0.369685202115, 0.459459879501, 66
unfriendly, 0.708264985685, 0.822331860458, 268
unhappy, 0.727070897188, 0.829156966491, 222
weird, 0.500066498275, 0.657557883904, 222
aggressive, 0.659557951725, 0.689492332309, 81
attractive, 0.662449159835, 0.784096555532, 182
caring, 0.731336969768, 0.809838800531, 202
emotStable, 0.580015600153, 0.645611697341, 81
emotional, 0.599042229474, 0.686010164523, 187
familiar, 0.345601843661, 0.61691847424, 253
friendly, 0.756308772661, 0.828818886197, 202
happy, 0.79312867433, 0.850976398755, 202
humble, 0.562864513984, 0.598565686052, 76
interesting, 0.532472582974, 0.645323806684, 101
irresponsible, 0.543229944001, 0.789237693802, 348
mean, 0.649019623869, 0.780345797192, 197
memorable, 0.465978038993, 0.568850086725, 121
normal, 0.538661493338, 0.60053818533, 96
sociable, 0.720811816221, 0.81522960304, 202
typical, 0.357052708926, 0.532213562531, 127
uncertain, 0.550391167396, 0.629626620529, 96
uncommon, 0.25048240914, 0.407127714488, 41
unintelligent, 0.43363841236, 0.598246910388, 81
untrustworthy, 0.626694520545, 0.679337362649, 76
