Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.393987580406, 0.453999280993, 81
boring, 0.591577629628, 0.714004437652, 288
calm, 0.507848564966, 0.529668425076, 132
cold, 0.765365618175, 0.857159663189, 449
common, 0.364768809275, 0.635183097153, 404
confident, 0.624879527365, 0.704842069095, 278
egotistic, 0.583434177722, 0.766672058847, 449
emotUnstable, 0.608423674893, 0.628034073235, 111
forgettable, 0.49931237167, 0.630802648893, 288
intelligent, 0.632770486255, 0.688033846136, 253
introverted, 0.644858986602, 0.624657368684, 51
kind, 0.784746637151, 0.856560764631, 454
responsible, 0.685314807565, 0.754405673385, 268
trustworthy, 0.691086770203, 0.709455747173, 111
unattractive, 0.703240328569, 0.771407753843, 333
unemotional, 0.721499825598, 0.807887447416, 303
unfamiliar, 0.450157484064, 0.415912302717, 51
unfriendly, 0.779136885592, 0.863917388165, 489
unhappy, 0.790188267905, 0.837706360444, 303
weird, 0.552013133008, 0.764612107285, 494
aggressive, 0.690971120532, 0.815245001869, 449
attractive, 0.733561657029, 0.787695198444, 227
caring, 0.77617514028, 0.762627463832, 111
emotStable, 0.648042537867, 0.632685205599, 76
emotional, 0.623561261173, 0.628449713426, 56
familiar, 0.464033796296, 0.58327755726, 212
friendly, 0.785979227678, 0.871071621025, 449
happy, 0.820737579624, 0.892095481681, 449
humble, 0.604956380715, 0.63476897109, 111
interesting, 0.59394600873, 0.641363214349, 116
irresponsible, 0.667897912129, 0.734622161486, 253
mean, 0.720949374022, 0.728036778932, 111
memorable, 0.503536606109, 0.554743234709, 121
normal, 0.611540426289, 0.739983436987, 373
sociable, 0.766241526332, 0.768311008999, 111
typical, 0.396430704297, 0.466851748091, 101
uncertain, 0.56980383364, 0.600972475582, 41
uncommon, 0.35035776096, 0.41935395373, 76
unintelligent, 0.584081283628, 0.598441391845, 137
untrustworthy, 0.693692032211, 0.699930466145, 111
