Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.358857135407, 0.369410721962, 21
boring, 0.596595031851, 0.704159867347, 222
calm, 0.400704422065, 0.648630886664, 258
cold, 0.70382214673, 0.870652576319, 459
common, 0.318563207135, 0.493248179545, 111
confident, 0.598287002559, 0.669258994591, 187
egotistic, 0.529898154123, 0.67235170842, 142
emotUnstable, 0.5451012113, 0.746684234496, 313
forgettable, 0.493914307059, 0.593522064584, 167
intelligent, 0.521389139397, 0.724212858331, 273
introverted, 0.628145512601, 0.767643751583, 358
kind, 0.724376583803, 0.848884342831, 358
responsible, 0.606724188193, 0.778866396352, 258
trustworthy, 0.656149457345, 0.791829360603, 258
unattractive, 0.666154679658, 0.74951626867, 187
unemotional, 0.716564546682, 0.82123947667, 363
unfamiliar, 0.378936442743, 0.387894672408, 21
unfriendly, 0.699291287014, 0.851784827165, 389
unhappy, 0.73925761029, 0.850627693633, 358
weird, 0.519035648979, 0.658579467875, 187
aggressive, 0.660128080401, 0.78166856146, 242
attractive, 0.732024069686, 0.785450465476, 187
caring, 0.728010806236, 0.820330639212, 192
emotStable, 0.597602735267, 0.735937093106, 253
emotional, 0.630165185194, 0.614898156582, 41
familiar, 0.436457704564, 0.428864144382, 31
friendly, 0.765745887093, 0.810106548775, 142
happy, 0.797876896931, 0.881102672349, 368
humble, 0.582529005881, 0.682938208739, 142
interesting, 0.59300379033, 0.677729227825, 182
irresponsible, 0.621061269718, 0.759833221981, 242
mean, 0.67813221622, 0.796903565605, 242
memorable, 0.478140310292, 0.523098181997, 56
normal, 0.576921871737, 0.773193626103, 469
sociable, 0.737994038, 0.819860108234, 227
typical, 0.31370517752, 0.69996775075, 474
uncertain, 0.584124104122, 0.714715658439, 273
uncommon, 0.32736891172, 0.299458680247, 21
unintelligent, 0.54619795745, 0.689788269293, 253
untrustworthy, 0.660742068722, 0.711496461, 111
