Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.297283232691, 0.534030038675, 152
boring, 0.626308165742, 0.643509452161, 132
calm, 0.407268085714, 0.622993094553, 182
cold, 0.751282196873, 0.849940172937, 313
common, 0.242046118739, 0.541896412935, 137
confident, 0.598281027519, 0.682703604051, 167
egotistic, 0.52779422364, 0.690781216977, 142
emotUnstable, 0.557306076619, 0.6920222494, 152
forgettable, 0.4377568869, 0.583599066189, 121
intelligent, 0.581263525292, 0.68773434074, 187
introverted, 0.658460834643, 0.724968806688, 197
kind, 0.74019814317, 0.804101114303, 142
responsible, 0.653378204464, 0.741381100324, 167
trustworthy, 0.675023748521, 0.762651062589, 142
unattractive, 0.740200023847, 0.768766464941, 313
unemotional, 0.720522618953, 0.786836982092, 177
unfamiliar, 0.43287985656, 0.450606536958, 51
unfriendly, 0.742574706834, 0.845191184064, 313
unhappy, 0.787610152586, 0.861531954762, 368
weird, 0.528667010669, 0.657197352634, 177
aggressive, 0.667769557602, 0.759919023816, 137
attractive, 0.75063856621, 0.810610142158, 313
caring, 0.747518017843, 0.813763309149, 137
emotStable, 0.600602232482, 0.73393895425, 197
emotional, 0.602734016463, 0.635874150358, 41
familiar, 0.332057097338, 0.49234300045, 31
friendly, 0.768066077952, 0.837721447115, 142
happy, 0.808118238451, 0.866241973738, 197
humble, 0.524877131494, 0.693490879972, 157
interesting, 0.530598390792, 0.667878912737, 116
irresponsible, 0.612953598989, 0.752920606458, 197
mean, 0.670714841004, 0.771951377878, 137
memorable, 0.437465413085, 0.566998293671, 76
normal, 0.562500105566, 0.688685928759, 167
sociable, 0.752550000065, 0.825137154833, 197
typical, 0.362929537364, 0.491370066394, 66
uncertain, 0.587277705216, 0.679343109108, 132
uncommon, 0.280790127695, 0.457374803459, 61
unintelligent, 0.527140433873, 0.672726254983, 197
untrustworthy, 0.63814470063, 0.773061869374, 197
