Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.393211320726, 0.373946777522, 16
boring, 0.60685908845, 0.601035765864, 71
calm, 0.390209959105, 0.481098303742, 36
cold, 0.740925932175, 0.855120756309, 323
common, 0.327302849425, 0.682606133794, 439
confident, 0.59585943349, 0.755917107815, 363
egotistic, 0.564220847284, 0.741651867616, 333
emotUnstable, 0.561523930083, 0.817167428551, 494
forgettable, 0.494719560032, 0.584889883699, 152
intelligent, 0.572206636168, 0.650924642551, 111
introverted, 0.652459272836, 0.7262758957, 207
kind, 0.746680217557, 0.804515843552, 152
responsible, 0.666539959032, 0.744242152822, 162
trustworthy, 0.689620419259, 0.758798409285, 152
unattractive, 0.678526478213, 0.808882902525, 394
unemotional, 0.69671867192, 0.764461423184, 101
unfamiliar, 0.314619883338, 0.549018476187, 147
unfriendly, 0.745141549486, 0.852494570016, 348
unhappy, 0.762778072186, 0.899049754403, 494
weird, 0.481391900856, 0.746416027395, 358
aggressive, 0.690168969436, 0.797487357023, 293
attractive, 0.727034213689, 0.775605509876, 157
caring, 0.753695241553, 0.811049298493, 152
emotStable, 0.587998914823, 0.714441771624, 152
emotional, 0.638849142435, 0.641734208474, 81
familiar, 0.465426189885, 0.486732350261, 71
friendly, 0.788571311388, 0.835294800377, 152
happy, 0.819924184917, 0.885702096423, 298
humble, 0.56270035692, 0.674693904674, 152
interesting, 0.598470558964, 0.673022872232, 142
irresponsible, 0.627273301219, 0.709519668175, 132
mean, 0.691968254711, 0.772246735614, 152
memorable, 0.542680257315, 0.58148038121, 142
normal, 0.522617433872, 0.682712128013, 137
sociable, 0.757467835026, 0.814196121826, 152
typical, 0.323514916982, 0.475774008143, 51
uncertain, 0.606976885296, 0.671490780224, 101
uncommon, 0.297253200072, 0.542339188066, 167
unintelligent, 0.538195873553, 0.697814617413, 232
untrustworthy, 0.673765330532, 0.807883699196, 348
