Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.30584029379, 0.562534621825, 232
boring, 0.525405684216, 0.632205015069, 96
calm, 0.407298634922, 0.662294149062, 318
cold, 0.708644969335, 0.863410654099, 449
common, 0.287193613063, 0.502292179426, 132
confident, 0.563170406459, 0.666903290709, 187
egotistic, 0.546739282162, 0.717137125049, 278
emotUnstable, 0.517347663145, 0.714581787074, 278
forgettable, 0.419271047575, 0.586089155908, 152
intelligent, 0.522462367744, 0.774536220676, 434
introverted, 0.56542180745, 0.709524317583, 177
kind, 0.697555457153, 0.86197136295, 459
responsible, 0.624093961239, 0.821412076806, 449
trustworthy, 0.625614974812, 0.836146881082, 449
unattractive, 0.657315936866, 0.736789293539, 182
unemotional, 0.658740736099, 0.800801067626, 278
unfamiliar, 0.387156586019, 0.435148637898, 51
unfriendly, 0.709172336096, 0.797878724392, 232
unhappy, 0.71126378502, 0.823453658816, 268
weird, 0.489013949145, 0.640308501059, 187
aggressive, 0.651160994694, 0.694334921907, 76
attractive, 0.694182438314, 0.780017096511, 187
caring, 0.716846402972, 0.796445268772, 187
emotStable, 0.564894920014, 0.702282863352, 187
emotional, 0.582312895471, 0.663901466779, 111
familiar, 0.305955473839, 0.595898301467, 217
friendly, 0.72549432396, 0.830070967382, 232
happy, 0.767298025025, 0.851236309037, 232
humble, 0.551376350138, 0.723060170089, 273
interesting, 0.563237003166, 0.641435304003, 106
irresponsible, 0.591385511376, 0.743535443114, 232
mean, 0.651194177947, 0.783382609407, 232
memorable, 0.432862311076, 0.621016829962, 197
normal, 0.539046516207, 0.662316406777, 187
sociable, 0.703212591434, 0.789498906864, 172
typical, 0.377962016578, 0.491802623627, 111
uncertain, 0.524376674757, 0.692297291096, 197
uncommon, 0.340609973066, 0.417340622243, 76
unintelligent, 0.540041704067, 0.595161978014, 96
untrustworthy, 0.622562349179, 0.762732792766, 232
