Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.35148022474, 0.551795314272, 212
boring, 0.5717380828, 0.671308380267, 157
calm, 0.318653409815, 0.684007674792, 313
cold, 0.727255017744, 0.882239694284, 500
common, 0.404897186738, 0.500157022087, 142
confident, 0.537838703987, 0.674610180855, 157
egotistic, 0.548609967304, 0.805228673317, 500
emotUnstable, 0.532891064127, 0.749454579934, 313
forgettable, 0.433657142916, 0.557650549803, 106
intelligent, 0.550195894343, 0.738749169369, 288
introverted, 0.60127353374, 0.758992166555, 328
kind, 0.711833622656, 0.879128924588, 500
responsible, 0.633397884748, 0.831604187794, 500
trustworthy, 0.664732518254, 0.849824807911, 500
unattractive, 0.643602739159, 0.753958498377, 197
unemotional, 0.694411111458, 0.788644621425, 212
unfamiliar, 0.344307857349, 0.554665293956, 247
unfriendly, 0.713490495351, 0.877852062213, 500
unhappy, 0.736055405554, 0.877588295122, 494
weird, 0.498071277587, 0.675475601477, 268
aggressive, 0.604259624803, 0.836871247978, 444
attractive, 0.712891613848, 0.782776921561, 157
caring, 0.719365773418, 0.820096046873, 227
emotStable, 0.537686445739, 0.816968725556, 500
emotional, 0.564941596147, 0.63797481991, 56
familiar, 0.42464942635, 0.62723080263, 268
friendly, 0.749772250171, 0.886307525827, 484
happy, 0.790834246487, 0.901690312501, 484
humble, 0.548677697619, 0.783656151372, 424
interesting, 0.558906127652, 0.613095891714, 56
irresponsible, 0.605389933308, 0.752383032603, 227
mean, 0.640681658336, 0.796490708939, 232
memorable, 0.478459795696, 0.520274942613, 51
normal, 0.546662931808, 0.685610259085, 217
sociable, 0.730209431644, 0.840641254193, 318
typical, 0.368126287657, 0.687123039781, 424
uncertain, 0.590704684814, 0.704945101967, 232
uncommon, 0.339850094063, 0.319431954996, 21
unintelligent, 0.482410903736, 0.731456426414, 308
untrustworthy, 0.61531004228, 0.827871854497, 444
