Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.373829963553, 0.451924741083, 46
boring, 0.591823337976, 0.676271360753, 152
calm, 0.409467671402, 0.592318179359, 121
cold, 0.750095283124, 0.864784812495, 353
common, 0.341830712814, 0.423721903373, 51
confident, 0.555619690659, 0.797747087516, 459
egotistic, 0.572390016506, 0.799484370491, 484
emotUnstable, 0.563252520253, 0.812987491096, 484
forgettable, 0.48773511964, 0.589093654973, 157
intelligent, 0.579461454074, 0.683416681658, 162
introverted, 0.63085728879, 0.760492776026, 308
kind, 0.751374688825, 0.866235169033, 358
responsible, 0.696409805043, 0.78991281335, 313
trustworthy, 0.676455928551, 0.828107185245, 363
unattractive, 0.665815954986, 0.729990479417, 121
unemotional, 0.715342363195, 0.77231959426, 121
unfamiliar, 0.343513852986, 0.490742552059, 46
unfriendly, 0.743988146463, 0.883592359381, 484
unhappy, 0.75366440961, 0.873887866783, 353
weird, 0.503395256425, 0.731804660427, 363
aggressive, 0.711089632826, 0.838021804751, 439
attractive, 0.721560021499, 0.791983880413, 207
caring, 0.757965069271, 0.833121336959, 182
emotStable, 0.58801305955, 0.7203618688, 137
emotional, 0.639767252515, 0.64328709456, 81
familiar, 0.429209950796, 0.501951233756, 46
friendly, 0.777570573077, 0.842226537861, 142
happy, 0.815447153386, 0.917524428061, 500
humble, 0.584901896672, 0.795882990479, 409
interesting, 0.570389043255, 0.659781059785, 121
irresponsible, 0.616648271553, 0.728842047232, 137
mean, 0.71741933316, 0.866757454235, 500
memorable, 0.450230607408, 0.511065577337, 46
normal, 0.580275920957, 0.71057458483, 212
sociable, 0.750995173621, 0.839994651533, 217
typical, 0.301787096722, 0.390130358822, 16
uncertain, 0.586485933035, 0.678827777054, 147
uncommon, 0.282201376524, 0.696828384341, 464
unintelligent, 0.523197010243, 0.660219663186, 137
untrustworthy, 0.680565458135, 0.809992546429, 333
