Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.382857591692, 0.40206350782, 36
boring, 0.512695834615, 0.706740283416, 177
calm, 0.360021728639, 0.742144721517, 494
cold, 0.713008779555, 0.876369033479, 469
common, 0.451558072132, 0.462532284948, 116
confident, 0.536179625359, 0.675672267516, 172
egotistic, 0.566220776946, 0.577894225768, 46
emotUnstable, 0.522554110129, 0.765004290127, 373
forgettable, 0.505467317356, 0.603568628876, 177
intelligent, 0.56192826851, 0.703842203681, 247
introverted, 0.529249489812, 0.73147595732, 192
kind, 0.715103787266, 0.846491780647, 358
responsible, 0.602599146547, 0.828282114001, 494
trustworthy, 0.651110293362, 0.807479639549, 394
unattractive, 0.647556457119, 0.758855929221, 197
unemotional, 0.660826996558, 0.85414361367, 464
unfamiliar, 0.378169061711, 0.556990402566, 182
unfriendly, 0.692166446889, 0.874685682887, 469
unhappy, 0.70827863201, 0.878772524203, 469
weird, 0.469163400094, 0.667900959317, 172
aggressive, 0.645168742485, 0.677771836574, 46
attractive, 0.718084626503, 0.802603333399, 222
caring, 0.696452997449, 0.872491444555, 500
emotStable, 0.561303479381, 0.804942847209, 454
emotional, 0.579954381686, 0.633617363923, 76
familiar, 0.405699558451, 0.46188834869, 41
friendly, 0.759685630752, 0.832450543271, 212
happy, 0.764360589328, 0.892511172198, 404
humble, 0.559211453134, 0.754552427853, 358
interesting, 0.539743203012, 0.694566997363, 192
irresponsible, 0.576499162033, 0.773860224483, 308
mean, 0.699266975792, 0.80717798994, 308
memorable, 0.465650715612, 0.557681135882, 76
normal, 0.524344154333, 0.753642484924, 404
sociable, 0.726303100634, 0.818556553649, 212
typical, 0.402157982608, 0.56591748775, 212
uncertain, 0.513279440812, 0.649311349451, 101
uncommon, 0.305574013588, 0.601791058678, 298
unintelligent, 0.431199464784, 0.785993961601, 500
untrustworthy, 0.647453503842, 0.782966463794, 303
