Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.322356305942, 0.55000636358, 147
boring, 0.541239124894, 0.636244809788, 96
calm, 0.406021085881, 0.697046647514, 293
cold, 0.725890111573, 0.878509018673, 404
common, 0.330252101746, 0.543006457032, 137
confident, 0.499536790827, 0.774381823278, 338
egotistic, 0.572561514173, 0.727363863519, 258
emotUnstable, 0.550587490597, 0.751188903578, 242
forgettable, 0.395706355414, 0.556530181782, 96
intelligent, 0.546135616447, 0.680564145901, 132
introverted, 0.564063438429, 0.734497612199, 152
kind, 0.747931088072, 0.876381310275, 414
responsible, 0.646864187194, 0.782834016639, 227
trustworthy, 0.677873105525, 0.789027779134, 192
unattractive, 0.637526314375, 0.735037934783, 152
unemotional, 0.70373275151, 0.761756257399, 91
unfamiliar, 0.333419489142, 0.53493554411, 121
unfriendly, 0.723895892772, 0.869414636516, 404
unhappy, 0.723334171059, 0.874269676844, 333
weird, 0.482484349033, 0.659230241348, 147
aggressive, 0.680775109851, 0.805167880801, 258
attractive, 0.7002352661, 0.782123005957, 157
caring, 0.741994979352, 0.866787816122, 348
emotStable, 0.565268340125, 0.801477014812, 389
emotional, 0.635379772442, 0.650173187198, 96
familiar, 0.364727397991, 0.471866642191, 21
friendly, 0.754727471999, 0.888067868744, 353
happy, 0.775769836983, 0.907976846216, 384
humble, 0.611557338851, 0.781727598927, 389
interesting, 0.529839753082, 0.599196353276, 36
irresponsible, 0.631775507152, 0.777929126777, 278
mean, 0.670141853453, 0.835560201558, 353
memorable, 0.434049664595, 0.485770469739, 36
normal, 0.490370505998, 0.617062606204, 26
sociable, 0.704691046004, 0.792463326213, 76
typical, 0.34447201404, 0.717858091805, 484
uncertain, 0.544037874982, 0.662204254483, 76
uncommon, 0.291472843965, 0.539492851739, 147
unintelligent, 0.551040331653, 0.693818143198, 212
untrustworthy, 0.65121060187, 0.724594678249, 76
