Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.331254504524, 0.577043840505, 253
boring, 0.571620006813, 0.703027136857, 227
calm, 0.438629863723, 0.561985189895, 147
cold, 0.739898095171, 0.852586283541, 399
common, 0.243225677677, 0.636924554065, 363
confident, 0.573885442961, 0.663915254702, 157
egotistic, 0.541127286427, 0.670946091401, 147
emotUnstable, 0.570624100439, 0.725205444154, 253
forgettable, 0.465072331186, 0.550909124637, 106
intelligent, 0.56387120659, 0.734247669223, 338
introverted, 0.61217083073, 0.756391232495, 303
kind, 0.720439170821, 0.849383234741, 379
responsible, 0.64859079738, 0.711818222815, 147
trustworthy, 0.679354764432, 0.744094883053, 182
unattractive, 0.653242150314, 0.748168010884, 182
unemotional, 0.70691538022, 0.814284840263, 323
unfamiliar, 0.343573138631, 0.452493007281, 61
unfriendly, 0.724817643177, 0.839544242781, 358
unhappy, 0.778537105337, 0.824055769064, 278
weird, 0.494843721072, 0.681546095689, 247
aggressive, 0.639132106238, 0.829067518188, 424
attractive, 0.710678834417, 0.772544929263, 162
caring, 0.744084369649, 0.805546044102, 212
emotStable, 0.621754866775, 0.736320156081, 258
emotional, 0.586706175537, 0.60393767918, 36
familiar, 0.382644631305, 0.579471652128, 197
friendly, 0.77349833129, 0.852817860131, 333
happy, 0.807218459624, 0.886891587648, 419
humble, 0.543424593971, 0.724364144995, 278
interesting, 0.589300581441, 0.67828294484, 192
irresponsible, 0.62029032902, 0.682461513693, 116
mean, 0.68298419176, 0.838189057397, 424
memorable, 0.491051100751, 0.50928621063, 56
normal, 0.488188163178, 0.745056171169, 338
sociable, 0.787382624125, 0.801568629285, 212
typical, 0.294778809497, 0.611668663688, 283
uncertain, 0.591899588945, 0.66245787221, 182
uncommon, 0.287856673029, 0.441648970836, 86
unintelligent, 0.54614871943, 0.603178268503, 111
untrustworthy, 0.667917441857, 0.72444102855, 147
