Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.350778598933, 0.471495983893, 81
boring, 0.536722513217, 0.703065603222, 212
calm, 0.446802465119, 0.728993083914, 449
cold, 0.740001901234, 0.83041127756, 298
common, 0.323826606411, 0.451382481181, 81
confident, 0.524496368919, 0.681470953873, 172
egotistic, 0.573858417147, 0.675648053202, 187
emotUnstable, 0.514181604011, 0.550931161737, 36
forgettable, 0.432060340864, 0.508539776496, 46
intelligent, 0.562568553164, 0.666822417297, 157
introverted, 0.60142943847, 0.733154660427, 222
kind, 0.745370746143, 0.84155595537, 363
responsible, 0.649522598242, 0.811402860225, 394
trustworthy, 0.668112012299, 0.746291546498, 182
unattractive, 0.688652463214, 0.744850590593, 187
unemotional, 0.68485411149, 0.812473875214, 308
unfamiliar, 0.406990860116, 0.43400152634, 56
unfriendly, 0.739689850965, 0.832195040891, 318
unhappy, 0.742068901575, 0.834006235656, 263
weird, 0.503338194445, 0.664732121603, 212
aggressive, 0.67842399709, 0.779782894884, 273
attractive, 0.717437987363, 0.781953958771, 187
caring, 0.745836087006, 0.80394536351, 182
emotStable, 0.591985777255, 0.618006740208, 56
emotional, 0.629430598656, 0.619656898232, 46
familiar, 0.412194919003, 0.464344629026, 51
friendly, 0.771627697262, 0.853927836728, 328
happy, 0.790017706657, 0.852771357436, 207
humble, 0.627659261231, 0.673324483086, 167
interesting, 0.557314958288, 0.691318286777, 187
irresponsible, 0.630264825951, 0.809944633099, 449
mean, 0.692794946584, 0.687258979197, 61
memorable, 0.434007584539, 0.530107995151, 51
normal, 0.572912347873, 0.735003767354, 333
sociable, 0.737236000669, 0.809292768306, 187
typical, 0.305413969627, 0.659498637849, 343
uncertain, 0.570159433709, 0.61822111566, 81
uncommon, 0.203013082975, 0.690132539111, 419
unintelligent, 0.52454022034, 0.570229027104, 66
untrustworthy, 0.677560978325, 0.669736904469, 66
