Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.383286540697, 0.5247255292, 162
boring, 0.563297301992, 0.705239993195, 258
calm, 0.394611315981, 0.730130428011, 414
cold, 0.750867298752, 0.828337098134, 247
common, 0.386733283419, 0.437535676341, 66
confident, 0.569761858886, 0.687599784793, 192
egotistic, 0.586612761204, 0.729532462726, 278
emotUnstable, 0.590648631814, 0.793298439838, 469
forgettable, 0.417671932579, 0.525394381052, 66
intelligent, 0.542654786033, 0.701055334318, 222
introverted, 0.654810483938, 0.696918779011, 142
kind, 0.761204049649, 0.829868621753, 242
responsible, 0.659577747068, 0.767284454788, 227
trustworthy, 0.701102618665, 0.781692247373, 237
unattractive, 0.647431520842, 0.792285049191, 348
unemotional, 0.746086462817, 0.769113741734, 177
unfamiliar, 0.384969602412, 0.417632952234, 21
unfriendly, 0.764976119791, 0.819524229988, 247
unhappy, 0.787808991565, 0.883731450312, 474
weird, 0.520526133497, 0.673002128013, 237
aggressive, 0.697247654077, 0.787296896786, 247
attractive, 0.673230037855, 0.811718624619, 253
caring, 0.756061292392, 0.84751102382, 283
emotStable, 0.625023629867, 0.762194302156, 293
emotional, 0.605406499299, 0.62892393328, 41
familiar, 0.481085327791, 0.47142228154, 41
friendly, 0.790118821993, 0.862584156756, 288
happy, 0.802583016817, 0.874254133428, 247
humble, 0.588643088203, 0.739329561454, 278
interesting, 0.55670095041, 0.632804286342, 81
irresponsible, 0.655178942615, 0.761839649354, 237
mean, 0.698499608377, 0.799348810516, 247
memorable, 0.492576967929, 0.53376950519, 71
normal, 0.529059878434, 0.720573700656, 242
sociable, 0.749702615487, 0.836778236123, 247
typical, 0.378245913935, 0.61585203016, 268
uncertain, 0.574144004326, 0.67575180884, 142
uncommon, 0.264785430255, 0.493101442961, 116
unintelligent, 0.533904996712, 0.70716434269, 237
untrustworthy, 0.673604729415, 0.783896247088, 242
