Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.410142738161, 0.496058102807, 132
boring, 0.591249659281, 0.747231779315, 373
calm, 0.457583431297, 0.744741257975, 464
cold, 0.768928579335, 0.878217433465, 489
common, 0.368076453018, 0.572019487948, 242
confident, 0.595739326765, 0.645513157076, 137
egotistic, 0.582619566445, 0.714897373083, 237
emotUnstable, 0.609166928083, 0.801330727991, 489
forgettable, 0.49108742143, 0.525387514186, 81
intelligent, 0.5521422718, 0.721615224726, 313
introverted, 0.657132423504, 0.715116724176, 192
kind, 0.769638326146, 0.881962767159, 484
responsible, 0.66922888808, 0.766278641622, 247
trustworthy, 0.6945171069, 0.845883310018, 484
unattractive, 0.636814591631, 0.805820143782, 348
unemotional, 0.731743843876, 0.837918180123, 404
unfamiliar, 0.43105086825, 0.448457092266, 46
unfriendly, 0.755703897348, 0.844514489466, 318
unhappy, 0.767849005868, 0.890195082927, 489
weird, 0.542795848788, 0.678252456026, 242
aggressive, 0.71176768473, 0.804845095822, 303
attractive, 0.700808706232, 0.828845348745, 333
caring, 0.786192216891, 0.876828933358, 489
emotStable, 0.622667280155, 0.754678545126, 288
emotional, 0.579953956567, 0.662878294404, 66
familiar, 0.366799319382, 0.474415213235, 26
friendly, 0.80473062496, 0.894060225367, 489
happy, 0.826508930417, 0.879831956812, 313
humble, 0.608935272703, 0.798572911935, 489
interesting, 0.591630423321, 0.623239144747, 66
irresponsible, 0.610645971359, 0.815767620617, 459
mean, 0.723076395067, 0.848040034701, 489
memorable, 0.482093945149, 0.60866996077, 157
normal, 0.588817543338, 0.703347421092, 242
sociable, 0.762492203297, 0.838765354846, 258
typical, 0.421889870745, 0.482973876798, 86
uncertain, 0.569771359987, 0.671913205417, 121
uncommon, 0.393612273164, 0.456088251341, 127
unintelligent, 0.541046121445, 0.635377499618, 121
untrustworthy, 0.674760486898, 0.830448894507, 459
