5.053683776738610023e-01,1.574896270713132207e+00,2.760267544943658113e-01,-3.340447293159726910e-02,1.520230122646236692e+00,3.458877068806541222e-01,5.139864631668654704e-01,-1.646101139914399214e+00,2.209790429037926940e-01,1.136536022058477702e+00,-8.963124594027090941e-01,9.707946098341788677e-01,1.574207024474757466e+00,1.257725079655529710e+00,-7.837244950691963918e-01,-7.897338223011305391e-01,3.560112943770901012e-02,-1.236009186208939514e+00,-1.008546593802733149e+00,6.989163031408957005e-01
2.521029977808358913e-01,2.747263555381692424e+00,-1.301611307781875393e+00,7.684659058002235588e-01,-9.366024348165818969e-02,1.278861157779101587e+00,-1.574544841104702275e+00,-1.867024542549816368e-01,8.255328241908552189e-02,1.343648571880454501e+00,1.330863189004606095e+00,-3.909404888241068687e-01,4.304432451358618517e-01,-8.067787558822536731e-02,8.388424255101215032e-02,6.659945346528096666e-01,1.168552972428616110e+00,7.161959360302665445e-01,-1.182358059314195659e-01,6.448084085968064372e-01
4.928306651746839351e-01,-2.312454553196745255e-01,8.240177764000998495e-02,1.689713587698243036e-01,1.867302116729397388e-01,-8.159924045011485161e-01,-4.279885445378458497e-01,-2.563832309257802478e-01,-1.261903626877421081e+00,1.045889047203501621e+00,1.098386198965191768e-01,2.507882511322703234e-01,-2.120688879556469342e+00,5.896556553875385021e-01,5.743123805240077928e-01,-1.363297778118355730e+00,1.587911147493831665e+00,-6.948796984830449830e-01,-8.908942488814333149e-01,-1.648554130662706507e+00
1.538846796295509634e-01,1.520876678203217480e+00,-7.229999774930521150e-01,2.552477515137515640e-01,9.602341795214325293e-01,3.666675524927166807e-02,-6.497597851771697020e-02,-1.176106330922652932e+00,-3.198555096086029614e+00,1.383084956946366351e+00,-7.790661031565003503e-02,-1.551232616845692247e+00,2.096707448731045531e+00,2.072441191105290681e+00,-1.055751110385191982e+00,-1.485665782494517639e+00,-4.573249811363481188e-01,-2.874091130281538398e+00,6.704356275755912753e-01,2.300011041681864210e+00
-7.711626823663451091e-01,2.487519153976636976e-01,1.485140874810286116e+00,-1.987355722653929568e-01,-2.806211617179127926e-01,-1.460038565779712805e+00,-1.693884561950530943e+00,1.732435549319327195e-01,2.570459320819704074e-01,-9.124786359336708452e-01,-5.300177105195948979e-01,-2.278209281781893580e-01,-1.556980203901159841e-02,-7.385167241118619774e-01,1.891426231210616482e+00,1.306604492867055267e+00,-7.675988463135482442e-01,-1.205129585845701401e+00,-8.104430371330121341e-01,-6.342009352678616707e-02
6.810616464868817221e-01,1.055460031006251853e+00,-1.923444626510831590e+00,5.143211262713681675e-01,-1.504308611371289794e+00,1.269862932043625547e-01,3.267943735219862589e-01,1.802720097692074530e+00,-9.404084274095703133e-02,-2.265381650813363734e+00,6.671659718500254632e-01,-1.534649688877819163e+00,-1.905536758710284939e+00,-3.927321849345292715e-01,-1.746938370720147349e+00,1.991514119210177736e+00,-7.865791356244488108e-01,3.688687939122026194e-01,1.469309972106356499e+00,1.798828012479712024e+00
6.660302666734374544e-01,1.128895677532599118e+00,-5.715545931622179054e-01,1.372167601947289484e+00,5.289449265006923584e-01,-1.290489318446400135e+00,2.614215877205779304e+00,-2.121682427313888120e+00,-9.549693999783555043e-01,-6.694039727567714371e-01,-7.364308887312421836e-01,9.884455872746007454e-01,8.987895911601102572e-01,-3.532283994267310101e-02,-1.230956212428843344e+00,1.896651223044919288e+00,-2.359208351179088670e+00,7.094615499611865994e-01,1.262442848877965984e+00,2.429263402597489740e+00
1.153351329810481607e+00,1.580561139196805243e-01,8.911254352113469335e-02,5.572326374853551201e-01,1.393231246737240081e+00,1.024918330186827681e-01,5.247538874164160427e-01,-1.147564911654437969e+00,1.041621838521737065e+00,-2.159251918582425045e+00,1.888768033182043338e+00,7.863227391634405317e-01,6.771648094910998061e-01,-6.802088760006307355e-01,1.015753942899804585e+00,-2.502892932119507474e+00,-5.077605862040276419e-01,-2.872389186359836435e-02,4.312692600018197542e-01,1.585027563090068981e+00
7.347771067591114535e-01,-9.899707291269367604e-02,1.006956222930412148e-01,3.141222180478662335e-02,3.584669437005457704e-01,4.938942387824812180e-02,-5.549798178108530378e-01,-1.209854197174085932e+00,-1.833268026566249764e+00,-6.594729710338000928e-01,-1.327162010715772222e+00,9.573523003322951253e-01,3.233773053393987906e-01,-1.154644287661730440e+00,1.268847132152700175e+00,-1.344061742791628766e-01,-5.255967338079903933e-02,-2.204193777289545075e-01,-7.800662435804385508e-03,2.250942776912123300e+00
1.590342860419024507e-01,9.026884100174379366e-01,-1.198822514910726333e+00,2.163299993761093887e-01,1.001491067182997519e+00,7.808789541939120671e-01,1.796880773657036690e+00,-1.860912126879768813e+00,-2.197962443367682095e+00,5.199794026854325235e-01,-7.111535727529916251e-01,-1.088898248771001054e+00,2.078958864312188681e-01,4.571128949643368244e-01,8.357349157976284859e-01,1.081225746435477419e-01,2.796644470488671708e-01,-7.019356323418292076e-01,-1.748795729346196981e-01,1.769852287986363848e+00
9.397679655912885011e-01,1.619614875417618505e+00,5.220728803714738131e-01,1.802480545070955786e+00,-6.915157536917690972e-01,6.286183873854874760e-01,-2.705611606424660476e-01,-7.389938066252754734e-01,-1.521193011531879469e+00,-2.489977900713535031e-01,-1.395474805554102748e-01,9.899608117756641956e-01,-9.995811388731626890e-01,2.471881013544972305e-01,3.950442810343774980e-01,-6.828584439539470141e-02,-1.468805043232380259e+00,7.341028042400422893e-02,-9.180398888715038952e-01,6.139713568725231330e-01
-7.496355463619092108e-01,-1.621296262901768814e-01,6.168353314231083129e-01,-5.943487249463925703e-01,1.333915778344730019e-01,-1.002015399306990684e+00,2.584739103592215703e-01,-1.468103053737556563e+00,-1.395380149109117562e+00,-1.084802779484971724e+00,-9.533621371650916609e-01,-4.847151273121078630e-01,-3.278604673866539199e-01,2.233011309637063235e-02,-5.381902375549160178e-01,-2.293704649288093034e-01,-2.204991195025269413e+00,-9.424370909467094659e-01,1.093276693566319180e+00,-1.433724141465436919e+00
-1.059683819773194813e+00,1.856868344987548380e-01,-1.431773103614328635e+00,-5.507701322861472404e-01,2.029776263214925436e+00,9.455136736023090904e-01,-8.823769539236745452e-01,1.307375051365216867e-01,1.898758113370553113e+00,-4.468736878681457414e-01,4.301821088968110773e-01,-3.458982030068442071e-01,4.371814642033325926e-01,-6.232814032421593597e-02,-1.179832431637691359e+00,-2.267520145847117696e+00,8.073266153431993275e-02,-1.317142958278612719e+00,1.262421094681743128e+00,-3.063422496400374784e-01
2.317976224539830266e-01,6.457581627702744242e-01,-4.221609716719950667e-01,5.037919119729131201e-02,6.863460832562684466e-01,-2.006636494656709735e-01,7.746580423481628230e-01,1.000957151000195999e+00,1.679463412970142011e+00,2.442791001145061258e-01,2.143605688393961373e+00,1.545643994467592375e+00,-1.901676944496460686e-01,-1.905372737882353174e-01,9.232652026237266052e-02,2.153799563049442423e+00,-4.250784594565968355e-01,1.435242579162752330e+00,-3.175880928136112780e-02,-7.278055658908507697e-01
-4.603492618300176337e-02,5.993406152673638188e-01,4.782700568929672547e-01,2.689090340869058071e-01,1.167056801543168154e+00,-1.577807854092273088e+00,1.912698595895986786e+00,-1.633451073040078361e-01,7.837321813858815212e-01,2.308506992675899150e-01,2.043787499429929433e+00,-5.609240935869682643e-01,-7.482987809098610166e-01,1.263604040507074477e-01,1.686621376081794743e+00,2.906502231378741974e-01,-2.279796255483071299e+00,-2.029517265228480305e+00,1.756684447698756868e+00,-4.583999197382156332e+00
-5.170073976032648622e-01,-1.713561060654476831e-01,-2.369486879520265321e-01,-9.846306126927071301e-01,-1.314176234621109218e+00,-1.931874309310327886e+00,-5.973959537323270119e-01,-1.669447399462916648e+00,2.062558310865434841e+00,7.704311917028862089e-01,-2.760690916681116658e-01,1.420482205781340157e-01,-2.172508525977836363e-02,6.443782413620602507e-03,1.028192268666114906e+00,2.478739839078732743e+00,-3.235318295047783232e-01,6.440470476382346154e-01,5.281016016875392793e-01,-4.850073521943704669e-01
3.771292771019326140e-01,1.763757189033300588e+00,-6.761345156270019974e-01,1.320408902481584379e+00,3.854674260201246816e-01,9.734134216102172110e-02,6.696596864547507133e-01,-5.014046300569608983e-01,2.792680717418850045e-01,-2.299566614376386819e-01,-2.930550390561821872e-01,8.185834419372251675e-03,-8.671052997666200968e-01,-7.633704735231160443e-01,-9.269344892209980813e-01,9.153954945306295166e-01,-9.237201123468903319e-01,-1.864258909539058040e+00,1.894534007617164895e-01,-5.046857502078082314e-02
-1.919642327800895165e+00,-8.430576813727762575e-01,-8.560564579367264670e-01,-8.636562087227513951e-01,3.510641845531445315e-01,-1.293154047776309934e+00,-9.857329720603359435e-01,4.277181162486907162e-01,5.571284606971059483e-02,1.030382338473769144e+00,9.983311004324539883e-01,2.266585644868734373e-01,-8.986528821953848611e-01,6.320326377598501910e-01,-5.610544732155472308e-02,-1.324854125625100632e-01,-1.333308057476084496e+00,-1.484166175863699033e+00,-4.632940031487102206e-01,1.934597079980216183e-01
-2.987663088351806898e-02,-5.425858566094605984e-02,-1.798694323613343027e+00,-9.278615680273928357e-01,4.707733979344475572e-01,2.889551072051676495e-01,8.539755957016043064e-01,-9.618323896520695193e-01,6.680587319934334911e-02,1.724343213855548562e+00,-4.615992552025566797e-01,6.654179980232913794e-01,-5.701275584052600820e-02,9.286050896554538525e-01,1.727626400198658985e+00,-1.647333813027091476e-01,7.887820613134186032e-03,-5.098471013812236885e-01,-8.907011151935186888e-01,9.985638701826012875e-01
3.547100989889169775e-01,6.657892442126898125e-01,-1.799474103465015906e+00,2.684238542837212305e-01,-1.211225599979555145e+00,-5.807251905812758075e-01,2.310808701702198764e+00,2.438246166081967925e-01,-7.286497599864473207e-01,-3.200414523826929925e-01,3.991374754198494523e-01,-5.203955533322849325e-01,-1.375004165511082954e+00,1.623781916586838792e+00,-1.046267694735944831e+00,1.460928170050241670e+00,4.364616625125580240e-01,1.701545614294298181e+00,-5.586503110952053541e-01,-6.007277552057420644e-01
8.919220522438150445e-01,4.915059977759823201e-02,-2.419839191002759016e+00,1.944421301136295965e-01,7.273833784925520796e-01,2.882887598644114924e-01,1.066018260769750592e+00,-9.316352002995843540e-01,-3.540112404453079065e-01,-1.136382507447247781e+00,4.739457282651541870e-01,4.947612216527499385e-01,-1.435848058363024649e+00,2.557407620013289404e-02,-6.455676720945070501e-01,1.672349857021029063e-01,-9.434372613764093751e-01,-7.683919670026614357e-01,-1.665620461268408903e-01,-1.472293524314617574e+00
-3.213497336374963043e-01,-3.750502138952844372e-02,-4.798246446646598495e-01,-1.119627956764543519e+00,-1.137879997810417487e+00,-1.975081075549474763e+00,-7.598680006061158121e-01,-2.409211131315445176e+00,4.258990193171314220e-01,6.481823488282983936e-01,-3.253915341377003889e-01,2.072502731003802723e-01,-3.480970837817405905e-01,-1.065251119506520183e+00,1.335452712677509757e+00,1.197212374931046375e+00,1.212414577003244176e+00,-1.461803509355853459e-01,4.294364687999091545e-01,1.390758375088450571e-01
-1.343266822320187348e+00,-1.369179538074636049e-01,1.728850069007378254e-01,-4.588951245516744715e-01,3.188065175198585566e-01,-9.418749255670186837e-01,-4.523045614377677048e-01,7.448361386739766887e-01,-3.436595721415197091e-01,-9.693163222712350424e-02,1.621278469922292853e+00,-5.281709332806557855e-01,-1.004548112792198244e+00,-7.856507276592981093e-01,-1.352474130366063121e-01,8.397382863695911359e-01,-1.775654654089156237e+00,-1.812496778760340321e+00,-8.536676568210745941e-01,-2.640891869993680086e-01
3.311543015291239928e-02,2.613294879831234319e+00,-1.193875863976558316e+00,6.993023167929087736e-01,5.708487699182962505e-01,9.309098826644803815e-01,-1.313276633135906646e-01,-1.371136988867826423e+00,1.294397828877568157e-01,8.592524469243209007e-01,-8.433709343235235023e-01,1.369205093793363526e+00,-9.264038982986125825e-01,1.201755006660409242e+00,-2.897632658910127557e-01,1.099526091438592035e+00,1.975046665485190658e-02,1.712108253305791195e+00,-1.838626123229835985e+00,1.952168928107724799e+00
-4.249397909265513473e-02,2.234838194060444205e-01,-8.320573399130607450e-01,6.820987744617124093e-01,1.353458273928442201e+00,2.008996171175252490e-02,2.349359722424323671e+00,-7.094585181179656475e-02,2.815021684171839844e+00,1.170647317026782153e+00,2.620118347082976307e+00,5.280791856047187816e-01,1.367705559933620085e+00,-5.786947688506598464e-01,1.818241845076937757e-01,-7.322927619602968008e-01,-1.786153141297283087e-01,-2.567977616334229385e-01,1.405833985598719416e+00,3.310931178642987915e-01
-1.262065135322950615e+00,2.450061127824423868e-01,8.773886828294540363e-01,-4.467267012157861705e-01,-3.681347978174877023e-01,-1.353727425896883663e+00,6.989877862758986371e-01,-3.659157628588887573e-02,6.707019469280034452e-01,1.144645320548724809e+00,1.457758687572190126e-01,4.516735830396316764e-01,-3.685694725685056405e-01,3.597576889493519364e-02,-8.736483153180062411e-01,-2.757930174306550408e-01,-1.197114014996050191e+00,-1.291868158177077675e+00,-1.369326782291658273e-01,-8.605221759015625471e-01
5.343668089648467151e-02,7.846161562414298851e-01,2.779770167373724066e-01,2.463137412970390017e+00,-1.711621360229217403e+00,-1.166843288602869233e+00,-7.270146321960377356e-02,5.177359076207708188e-01,-1.180237180110979833e-01,1.691179761501254430e-01,1.569997042901320583e+00,7.328914681264865338e-01,-1.195279857523033673e+00,2.236080939268285939e-01,2.350302655570012167e+00,-1.780960388227268432e+00,6.618106142948342319e-01,-1.514494783334936923e+00,9.171504650836832528e-01,-1.174422799199778655e+00
-4.002073548413818682e-01,1.178745419869499544e+00,-2.620891976337190954e+00,2.531688247694988125e-01,-1.070289377408463638e+00,5.992661323970739362e-01,-5.974485211241781224e-01,3.602912328562019595e-01,-3.035768043094606017e-01,-1.457611409294023108e+00,-7.959264107518666531e-01,7.227436041545131085e-01,5.791747558661842765e-01,6.241568988220116410e-01,-6.445565321980156748e-01,6.517590378544287910e-01,4.866232232189904305e-01,-7.335389621489039058e-01,-6.615789373246693250e-01,-1.039298647630717554e+00
-1.538439061477814562e-01,9.642780204469482142e-01,-2.449236171971713727e+00,1.502280499000075570e-02,-1.243270711776513826e+00,-6.225086636870966889e-02,1.597368632913197084e+00,1.039529298090149823e+00,2.878600647518907429e-01,6.232189431798534907e-01,-4.540407611608097138e-01,-1.913727738282227309e+00,4.332713157771169721e-01,-1.411098076152062508e-01,-1.401114169413820942e+00,-1.055440947124423712e+00,-1.836695730729249743e+00,7.357645784378851195e-01,-3.798516437675668600e-01,2.512569475867066693e+00
