Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.119161322233, 0.205998031356, 17
boring, 0.277861355152, 0.322818548936, 44
calm, 0.0932991770939, 0.224055242492, 28
cold, 0.275474634085, 0.283116279356, 28
common, 0.143373580143, 0.297378024989, 50
confident, 0.26917842313, 0.304440336794, 50
egotistic, 0.237473884177, 0.375661646681, 50
emotUnstable, 0.201653510978, 0.242526433772, 28
forgettable, 0.263677112553, 0.322430985877, 44
intelligent, 0.279902218622, 0.267296658558, 44
introverted, 0.225617476768, 0.295409790783, 44
kind, 0.308117111995, 0.352560821922, 39
responsible, 0.266678414376, 0.324847854009, 39
trustworthy, 0.317165756196, 0.367169630954, 50
unattractive, 0.385323443875, 0.366129999825, 33
unemotional, 0.361238064671, 0.386759330175, 50
unfamiliar, 0.188828367939, 0.287264132291, 50
unfriendly, 0.301965077876, 0.326364574712, 39
unhappy, 0.30067001608, 0.313238522557, 39
weird, 0.248496990378, 0.297584216169, 44
aggressive, 0.322963779475, 0.359292135597, 44
attractive, 0.396039716484, 0.420641890114, 39
caring, 0.340825319463, 0.37199542937, 39
emotStable, 0.249495852225, 0.309073490168, 44
emotional, 0.246481771565, 0.340474333508, 17
familiar, 0.160912118085, 0.286551315598, 50
friendly, 0.350907165703, 0.363274928395, 39
happy, 0.335991291083, 0.353701407653, 39
humble, 0.233706743782, 0.348859558893, 50
interesting, 0.296962692923, 0.301820969466, 44
irresponsible, 0.32748981047, 0.351041568109, 50
mean, 0.289606279979, 0.347414805414, 39
memorable, 0.205620573555, 0.311085197477, 44
normal, 0.231134186045, 0.325416396144, 50
sociable, 0.334489847941, 0.3411641059, 39
typical, 0.152223201769, 0.313771642252, 50
uncertain, 0.285475792475, 0.299346414741, 39
uncommon, 0.0836389435479, 0.279645165125, 50
unintelligent, 0.213364597854, 0.267530295646, 33
untrustworthy, 0.363121157071, 0.380301429245, 50
