Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.0974162031263, 0.199803260078, 17
boring, 0.240668327017, 0.358778979762, 50
calm, 0.084166075787, 0.271296812438, 44
cold, 0.225575187864, 0.391483528901, 50
common, 0.090742720392, 0.222683145254, 22
confident, 0.128618337458, 0.266705140861, 39
egotistic, 0.234178245051, 0.320621328823, 33
emotUnstable, 0.118053470978, 0.296558530329, 33
forgettable, 0.191209744846, 0.342653594684, 50
intelligent, 0.139117918956, 0.290874493057, 33
introverted, 0.173000960786, 0.364706733295, 50
kind, 0.262875540815, 0.402221289894, 50
responsible, 0.175527656842, 0.360076306417, 50
trustworthy, 0.178736927421, 0.35789578453, 39
unattractive, 0.34706850048, 0.412671465841, 50
unemotional, 0.252565249645, 0.425961198964, 50
unfamiliar, 0.0994206959415, 0.309992877752, 50
unfriendly, 0.231085836279, 0.402785411994, 50
unhappy, 0.196518177545, 0.400427954581, 50
weird, 0.166640653648, 0.328748069453, 50
aggressive, 0.216018532374, 0.40197224886, 50
attractive, 0.383590715215, 0.461859746563, 50
caring, 0.267124670846, 0.44057804751, 50
emotStable, 0.134069825421, 0.36361635809, 50
emotional, 0.385259318007, 0.407151221006, 50
familiar, 0.102324621737, 0.261574034693, 39
friendly, 0.236008479461, 0.442789103174, 50
happy, 0.252645124989, 0.433375757851, 50
humble, 0.200782544905, 0.365555002733, 50
interesting, 0.163589583999, 0.350554729167, 50
irresponsible, 0.222339164297, 0.380422285393, 50
mean, 0.226398573449, 0.407072938837, 50
memorable, 0.222356554512, 0.323283755492, 50
normal, 0.155061593446, 0.354369001603, 50
sociable, 0.224182152209, 0.423179506339, 50
typical, 0.0872123918318, 0.278147817397, 39
uncertain, 0.178778381591, 0.351442592132, 50
uncommon, 0.0839491960399, 0.261485209046, 50
unintelligent, 0.172641814184, 0.306314045582, 50
untrustworthy, 0.240456162222, 0.415645738206, 50
