Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.194465360725, 0.270923965227, 50
boring, 0.20432040712, 0.228708043521, 17
calm, 0.169013703231, 0.269542219216, 50
cold, 0.307467040729, 0.37324236135, 50
common, 0.178445606575, 0.274576297303, 50
confident, 0.241353351208, 0.287265355189, 50
egotistic, 0.2668205362, 0.361950836167, 50
emotUnstable, 0.199785378427, 0.316596158425, 50
forgettable, 0.249258306508, 0.298175715157, 44
intelligent, 0.209855330504, 0.305140123746, 39
introverted, 0.279625696686, 0.340738824455, 50
kind, 0.322595482282, 0.389146301629, 50
responsible, 0.27059318278, 0.362923514919, 50
trustworthy, 0.316548740461, 0.376887079242, 50
unattractive, 0.381382778578, 0.409801986789, 50
unemotional, 0.333921522071, 0.396340137488, 50
unfamiliar, 0.116403376607, 0.200596227333, 28
unfriendly, 0.316558134449, 0.376519964523, 50
unhappy, 0.292098128521, 0.371796390913, 50
weird, 0.261473474893, 0.302753767477, 50
aggressive, 0.313964121587, 0.361109029584, 44
attractive, 0.444270661037, 0.445290794607, 50
caring, 0.368316735683, 0.418638863325, 50
emotStable, 0.234645330932, 0.332075328676, 39
emotional, 0.276590707464, 0.320199351884, 17
familiar, 0.164299563264, 0.174357690703, 17
friendly, 0.349295914813, 0.361030513927, 44
happy, 0.317092203138, 0.361428422495, 44
humble, 0.254836690431, 0.332097519538, 39
interesting, 0.297575778854, 0.28473544583, 39
irresponsible, 0.295855193045, 0.347987164641, 39
mean, 0.306648280381, 0.335432675408, 44
memorable, 0.30822720155, 0.308548092485, 50
normal, 0.255280324944, 0.337948073708, 50
sociable, 0.329870851666, 0.347275543131, 44
typical, 0.156901681101, 0.217809081307, 22
uncertain, 0.224343192658, 0.348349380975, 50
uncommon, 0.104636225324, 0.245177665169, 33
unintelligent, 0.226167258015, 0.327370663078, 50
untrustworthy, 0.319272957793, 0.368063843545, 39
