Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.160282987844, 0.278164787059, 50
boring, 0.197118739011, 0.354589432083, 50
calm, 0.107595357288, 0.26383259457, 33
cold, 0.270801905489, 0.376909858649, 50
common, 0.196941066405, 0.264600289964, 50
confident, 0.199847879472, 0.311732763991, 50
egotistic, 0.290244252342, 0.346720600859, 50
emotUnstable, 0.214529872083, 0.28249441484, 39
forgettable, 0.186685981543, 0.349813233965, 50
intelligent, 0.236288952482, 0.31872716331, 50
introverted, 0.245527009018, 0.346085109857, 50
kind, 0.302400442064, 0.395445060599, 50
responsible, 0.304735609476, 0.352504073344, 50
trustworthy, 0.273980469027, 0.381426652519, 50
unattractive, 0.315168684575, 0.417047410439, 50
unemotional, 0.289202257026, 0.394714929099, 50
unfamiliar, 0.166482100417, 0.279493772178, 50
unfriendly, 0.281571121963, 0.381099644226, 50
unhappy, 0.265428920653, 0.367572887311, 50
weird, 0.177513731255, 0.322363089209, 50
aggressive, 0.322227555422, 0.383152078234, 50
attractive, 0.351518292498, 0.470142782401, 50
caring, 0.328082837935, 0.415033910055, 50
emotStable, 0.232856764502, 0.340466375882, 50
emotional, 0.307024595358, 0.414296760286, 50
familiar, 0.170294312194, 0.165463960644, 17
friendly, 0.332887948778, 0.406371526312, 50
happy, 0.322546253416, 0.40992528403, 50
humble, 0.254814406888, 0.340441050799, 50
interesting, 0.200168546061, 0.350231291379, 50
irresponsible, 0.290920216517, 0.355923780581, 50
mean, 0.296152544282, 0.37727439408, 50
memorable, 0.106891394603, 0.268241478216, 28
normal, 0.21117211612, 0.332079284481, 50
sociable, 0.314463082746, 0.393562795717, 50
typical, 0.137870222165, 0.238890287401, 28
uncertain, 0.218583328267, 0.331644052123, 50
uncommon, 0.121665994496, 0.217220444802, 28
unintelligent, 0.245682975202, 0.285684615016, 50
untrustworthy, 0.315273338979, 0.383202178767, 50
