Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.111396974021, 0.261875281814, 39
boring, 0.332169245689, 0.280964833582, 44
calm, 0.173119931031, 0.253249463242, 33
cold, 0.355357747403, 0.361491611916, 50
common, 0.0905343941003, 0.0899977467745, 6
confident, 0.237779882289, 0.240220452876, 33
egotistic, 0.31036064676, 0.374846966391, 50
emotUnstable, 0.198816174317, 0.280899201843, 33
forgettable, 0.244639741897, 0.20511151985, 17
intelligent, 0.245640673049, 0.264174532685, 28
introverted, 0.372788739359, 0.300667334698, 50
kind, 0.349691849566, 0.392766700938, 50
responsible, 0.282310976793, 0.353494595967, 50
trustworthy, 0.329091365267, 0.381939387984, 50
unattractive, 0.352210252892, 0.329215738866, 17
unemotional, 0.410859989001, 0.367651744402, 50
unfamiliar, 0.151713363428, 0.270039589092, 50
unfriendly, 0.370075548516, 0.363176159226, 50
unhappy, 0.35870956909, 0.344259210791, 50
weird, 0.234480999388, 0.205870489106, 17
aggressive, 0.352042621015, 0.387656270719, 50
attractive, 0.435305901736, 0.339422422968, 17
caring, 0.376296461616, 0.41436733317, 50
emotStable, 0.223329779295, 0.301137480424, 33
emotional, 0.373762115303, 0.406283834484, 50
familiar, 0.178668269121, 0.20143060332, 28
friendly, 0.38318952596, 0.399189799514, 50
happy, 0.379827058718, 0.398070606623, 50
humble, 0.256916917963, 0.328952019067, 33
interesting, 0.271565392853, 0.265087331628, 33
irresponsible, 0.268921018172, 0.325562705423, 33
mean, 0.350828408525, 0.379303545903, 50
memorable, 0.175432128287, 0.194039956482, 17
normal, 0.217658171466, 0.275072764973, 33
sociable, 0.3577258748, 0.382068516065, 50
typical, 0.181215186118, 0.243586920847, 39
uncertain, 0.263165589575, 0.274121039667, 33
uncommon, 0.145522520767, 0.225086823541, 33
unintelligent, 0.217864825685, 0.272294739446, 33
untrustworthy, 0.300057181871, 0.356635804077, 33
