Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.093476625877, 0.223768077464, 28
boring, 0.275537674802, 0.338612093737, 50
calm, 0.182267388728, 0.247759714721, 39
cold, 0.295304213548, 0.344318182477, 50
common, 0.119387377699, 0.27446613229, 50
confident, 0.220844573872, 0.286371128907, 50
egotistic, 0.140777773161, 0.300808773474, 28
emotUnstable, 0.161183002476, 0.244820934352, 28
forgettable, 0.221545410575, 0.339658445155, 50
intelligent, 0.220503091961, 0.258908541116, 33
introverted, 0.273351476618, 0.337321055488, 50
kind, 0.293539623713, 0.325276942175, 39
responsible, 0.228959586452, 0.312017889492, 39
trustworthy, 0.26467456448, 0.320298535395, 39
unattractive, 0.376280755616, 0.409253861903, 50
unemotional, 0.29521905673, 0.379417736742, 50
unfamiliar, 0.164056357502, 0.276590677121, 50
unfriendly, 0.306863067429, 0.349818550019, 50
unhappy, 0.262874134093, 0.300224487708, 39
weird, 0.201711104118, 0.283780860416, 44
aggressive, 0.244423381137, 0.348154248468, 39
attractive, 0.421427619692, 0.447026760049, 50
caring, 0.3356694741, 0.390059883324, 50
emotStable, 0.205082121539, 0.306850326427, 39
emotional, 0.330746464558, 0.399382538785, 50
familiar, 0.118444873503, 0.262866462586, 50
friendly, 0.311398016944, 0.390929126704, 50
happy, 0.302112773575, 0.392958245525, 50
humble, 0.188267136947, 0.252239524187, 22
interesting, 0.279308424626, 0.293222957141, 39
irresponsible, 0.233293523471, 0.329817732, 39
mean, 0.268162510297, 0.319318320584, 39
memorable, 0.20399586272, 0.323952479355, 50
normal, 0.234410062309, 0.306036716938, 50
sociable, 0.297488843476, 0.377214711297, 50
typical, 0.216975004505, 0.259719804648, 50
uncertain, 0.213563647373, 0.335211401378, 50
uncommon, 0.131260381274, 0.240826409321, 50
unintelligent, 0.196539581682, 0.254813024, 33
untrustworthy, 0.249715256499, 0.364862895175, 39
