Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.198287025952, 0.25087666174, 50
boring, 0.250787807589, 0.343471889498, 50
calm, 0.10911719572, 0.270695734649, 44
cold, 0.311113478272, 0.366733275503, 50
common, 0.163760482519, 0.213458844499, 28
confident, 0.236610455695, 0.294522811939, 50
egotistic, 0.30387855784, 0.345374920987, 50
emotUnstable, 0.2275654471, 0.289589126989, 50
forgettable, 0.308208797474, 0.321319743521, 50
intelligent, 0.259130362286, 0.284177344007, 39
introverted, 0.29349028786, 0.337036845702, 50
kind, 0.315446265664, 0.384187941861, 50
responsible, 0.280683816845, 0.333673792502, 50
trustworthy, 0.284270695703, 0.373378987564, 50
unattractive, 0.302409446189, 0.426031794217, 50
unemotional, 0.323196510138, 0.39594478008, 50
unfamiliar, 0.186876915575, 0.276141775669, 50
unfriendly, 0.296016485796, 0.372454219377, 50
unhappy, 0.289209001598, 0.366256194346, 50
weird, 0.188147283452, 0.314649504645, 50
aggressive, 0.282645081488, 0.340877470816, 33
attractive, 0.327712062682, 0.38927304711, 22
caring, 0.354137069769, 0.413332157492, 50
emotStable, 0.231756438029, 0.241838244712, 28
emotional, 0.348371467392, 0.415193899723, 50
familiar, 0.144343332496, 0.155149483532, 11
friendly, 0.356213419072, 0.408644176447, 50
happy, 0.364179793421, 0.406740257661, 50
humble, 0.317003601997, 0.301325554987, 44
interesting, 0.250305322184, 0.287353510032, 39
irresponsible, 0.325019877609, 0.327355893641, 39
mean, 0.301534245416, 0.332428558386, 39
memorable, 0.180320108272, 0.270008735967, 33
normal, 0.225013424456, 0.244179534817, 17
sociable, 0.348927798631, 0.39175351519, 50
typical, 0.149618743325, 0.162408812373, 11
uncertain, 0.248946492305, 0.343308012703, 50
uncommon, 0.117295946157, 0.278453155629, 50
unintelligent, 0.220813162352, 0.281689199142, 39
untrustworthy, 0.315770046542, 0.367921177764, 39
