Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.125273659738, 0.240597729368, 39
boring, 0.35592062874, 0.309710500039, 50
calm, 0.140999945576, 0.222570557538, 28
cold, 0.299754148887, 0.368162681333, 50
common, 0.163834190873, 0.282027680294, 50
confident, 0.172497202658, 0.279025008378, 44
egotistic, 0.254605186237, 0.342456805528, 39
emotUnstable, 0.197926586419, 0.296943183192, 50
forgettable, 0.304024677493, 0.312256075858, 50
intelligent, 0.188734757007, 0.2871898989, 33
introverted, 0.276376273064, 0.327761211695, 50
kind, 0.320064584595, 0.389148608114, 50
responsible, 0.263117214521, 0.320989794563, 39
trustworthy, 0.336734078124, 0.358154063853, 50
unattractive, 0.403922579394, 0.391658372514, 50
unemotional, 0.338789051631, 0.39338589324, 50
unfamiliar, 0.144224748841, 0.218926957941, 33
unfriendly, 0.292182171371, 0.37571830174, 50
unhappy, 0.304650443211, 0.359941907052, 50
weird, 0.249738835363, 0.301625325995, 50
aggressive, 0.299689393074, 0.38801849401, 50
attractive, 0.394726751991, 0.410933815059, 39
caring, 0.335416019341, 0.413563379949, 50
emotStable, 0.223000944205, 0.313143800001, 39
emotional, 0.326874342725, 0.424930142462, 50
familiar, 0.169720609211, 0.266264880358, 50
friendly, 0.296852447726, 0.414288944695, 50
happy, 0.332000490196, 0.403967260413, 50
humble, 0.241093607164, 0.352641238032, 50
interesting, 0.258197940272, 0.290995942203, 39
irresponsible, 0.297237329156, 0.32396017992, 39
mean, 0.306299212177, 0.373705419742, 50
memorable, 0.148680517817, 0.241815085636, 22
normal, 0.243000834518, 0.314767197481, 50
sociable, 0.33090225222, 0.39204019495, 50
typical, 0.188041633756, 0.280751490841, 50
uncertain, 0.234590111564, 0.335882128892, 50
uncommon, 0.104403232762, 0.266125597704, 50
unintelligent, 0.213534854723, 0.26889365729, 39
untrustworthy, 0.339364404997, 0.376687461014, 50
