Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.164015924198, 0.248981021691, 50
boring, 0.24670049379, 0.339947557127, 50
calm, 0.128371520069, 0.127199507521, 11
cold, 0.296437433047, 0.374884917342, 50
common, 0.129599918559, 0.294362981954, 50
confident, 0.128021983281, 0.314995578378, 50
egotistic, 0.279361059056, 0.340996584789, 50
emotUnstable, 0.187866509551, 0.27087695717, 33
forgettable, 0.163167763649, 0.361971977059, 50
intelligent, 0.199237376389, 0.306020402179, 50
introverted, 0.235426567711, 0.340870916253, 50
kind, 0.32524744578, 0.373338974731, 50
responsible, 0.266883893733, 0.331398695009, 50
trustworthy, 0.278595168977, 0.363826979507, 50
unattractive, 0.393254156082, 0.417612703301, 50
unemotional, 0.336868479729, 0.380290737429, 50
unfamiliar, 0.0745373405436, 0.303490535916, 50
unfriendly, 0.327961274905, 0.369526250273, 50
unhappy, 0.312609511029, 0.358274921484, 50
weird, 0.201969433253, 0.318038419797, 50
aggressive, 0.350467014511, 0.377119480174, 50
attractive, 0.435277094412, 0.45277340645, 50
caring, 0.360314730031, 0.414639300752, 50
emotStable, 0.242206918851, 0.33929988907, 50
emotional, 0.382847032697, 0.391121318201, 50
familiar, 0.20943313484, 0.124229693484, 11
friendly, 0.347569566793, 0.409584872225, 50
happy, 0.348007531289, 0.408152613452, 50
humble, 0.260083760775, 0.318079786351, 33
interesting, 0.239011448531, 0.326183504632, 50
irresponsible, 0.277913927711, 0.317936686557, 33
mean, 0.336280950341, 0.380791991063, 50
memorable, 0.231046104997, 0.331814263586, 50
normal, 0.249526280662, 0.326909283241, 50
sociable, 0.334913301792, 0.398693880578, 50
typical, 0.122064231659, 0.24868726211, 28
uncertain, 0.259167672285, 0.324261962669, 50
uncommon, 0.16435763335, 0.188091741994, 22
unintelligent, 0.22873100974, 0.263590499415, 33
untrustworthy, 0.31588633196, 0.389222413352, 50
