Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.178771865734, 0.294998934018, 50
boring, 0.230247200971, 0.274944717666, 39
calm, 0.154347323802, 0.232590067184, 28
cold, 0.311353088625, 0.389098770583, 50
common, 0.224475720421, 0.261612049028, 50
confident, 0.0868632786957, 0.211231909695, 22
egotistic, 0.300704141192, 0.367778402872, 50
emotUnstable, 0.216918030791, 0.3113837625, 50
forgettable, 0.312946787137, 0.320623525616, 50
intelligent, 0.223420013583, 0.29715684641, 33
introverted, 0.224229508267, 0.373394364677, 50
kind, 0.36349517569, 0.406190600849, 50
responsible, 0.298819644626, 0.320507110865, 33
trustworthy, 0.345647398105, 0.392525919382, 50
unattractive, 0.284749688876, 0.351647829086, 22
unemotional, 0.343322617468, 0.40213171618, 50
unfamiliar, 0.0465361372631, 0.108060468635, 6
unfriendly, 0.308930422717, 0.392672407104, 50
unhappy, 0.279107109184, 0.388642666459, 50
weird, 0.170118117574, 0.211627562052, 17
aggressive, 0.30750318811, 0.407843701171, 50
attractive, 0.351860518457, 0.38615934599, 22
caring, 0.380922424884, 0.431283831211, 50
emotStable, 0.183038286125, 0.227131350606, 17
emotional, 0.409480953178, 0.41558250502, 50
familiar, 0.142883432101, 0.20468774076, 22
friendly, 0.35469395905, 0.430561059945, 50
happy, 0.346081536788, 0.426980369599, 50
humble, 0.298980294562, 0.360072253688, 50
interesting, 0.185029358331, 0.2474433635, 22
irresponsible, 0.258942664446, 0.345568525227, 33
mean, 0.327814506559, 0.396015696532, 50
memorable, 0.191372906212, 0.27498716387, 39
normal, 0.231196015559, 0.248744488268, 17
sociable, 0.317032947178, 0.420851742206, 50
typical, 0.190419544967, 0.251830251554, 33
uncertain, 0.259142204646, 0.349733016434, 50
uncommon, 0.116740116541, 0.227593700307, 28
unintelligent, 0.0817279348073, 0.166783910139, 11
untrustworthy, 0.328334582545, 0.415193743654, 50
