Social Attributes, faceSNN_test, faceSNN_train, faceSNN_FeatureNum
atypical, 0.175130565279, 0.22878442783, 28
boring, 0.216044859057, 0.368988374291, 50
calm, 0.153655039242, 0.284857901945, 50
cold, 0.299734400503, 0.391500508821, 50
common, 0.14878376983, 0.251787568225, 39
confident, 0.203556079974, 0.335787967639, 50
egotistic, 0.281741023813, 0.359593090281, 50
emotUnstable, 0.186970095091, 0.328692178501, 50
forgettable, 0.204167275485, 0.342167197966, 44
intelligent, 0.14482811794, 0.32513612166, 33
introverted, 0.253951815788, 0.357751189253, 50
kind, 0.293538803731, 0.409473651891, 50
responsible, 0.213129137244, 0.353334970663, 33
trustworthy, 0.284306101634, 0.395296482614, 50
unattractive, 0.264311460399, 0.376867845428, 22
unemotional, 0.329458515984, 0.411781338794, 50
unfamiliar, 0.185943110164, 0.256593458869, 39
unfriendly, 0.293729889946, 0.398661520146, 50
unhappy, 0.279318155421, 0.397293855705, 50
weird, 0.186574595125, 0.347185683777, 50
aggressive, 0.326254564644, 0.394704895748, 50
attractive, 0.352455203247, 0.404404240987, 22
caring, 0.359399018227, 0.433764571993, 50
emotStable, 0.269743987891, 0.363143881089, 50
emotional, 0.332496242138, 0.425587355276, 50
familiar, 0.17245848606, 0.217366965506, 28
friendly, 0.371814243448, 0.424772549115, 50
happy, 0.364522288716, 0.425980951742, 50
humble, 0.282114784058, 0.360125866698, 50
interesting, 0.209406991529, 0.364002862957, 50
irresponsible, 0.22900632485, 0.33009578408, 28
mean, 0.288674253744, 0.404376502021, 50
memorable, 0.195653919925, 0.353397152904, 50
normal, 0.265311077505, 0.352982532398, 50
sociable, 0.35048136161, 0.416206067984, 50
typical, 0.22166958774, 0.276212612878, 50
uncertain, 0.227172412123, 0.33037421563, 44
uncommon, 0.0726878616338, 0.217890757982, 22
unintelligent, 0.135946705463, 0.279954476183, 28
untrustworthy, 0.314781802696, 0.407194414369, 50
