Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.387478661331, 0.438248221868, 0.506968260693, 0.513476789163, 96, 96
boring, 0.474570623278, 0.559637743521, 0.54044528851, 0.69512959406, 21, 147
calm, 0.442988644604, 0.478796838526, 0.565191098656, 0.752985706224, 76, 444
cold, 0.791595296679, 0.759351671615, 0.846705724913, 0.826710366989, 106, 111
common, 0.344495082017, 0.410720778925, 0.411599392347, 0.505385762603, 26, 71
confident, 0.514229646291, 0.574975346562, 0.606731945641, 0.688612363204, 56, 121
egotistic, 0.628308368745, 0.60459076188, 0.692529015228, 0.692661146794, 106, 116
emotUnstable, 0.580096234484, 0.623242344935, 0.678979431025, 0.750212195326, 91, 237
forgettable, 0.310569921651, 0.449157654493, 0.430804469769, 0.571760203334, 21, 71
intelligent, 0.449905406417, 0.563706841227, 0.601158375284, 0.665547085612, 76, 86
introverted, 0.634191885308, 0.618233873566, 0.675073724309, 0.69154419657, 36, 51
kind, 0.754485205045, 0.767604297657, 0.826838101303, 0.895979487964, 81, 454
responsible, 0.621739822522, 0.683881225572, 0.702615368139, 0.746253280479, 96, 111
trustworthy, 0.703294094046, 0.71637419054, 0.765993525223, 0.864061904543, 96, 479
unattractive, 0.593037467595, 0.649634975477, 0.675132317172, 0.75903149547, 76, 101
unemotional, 0.7450027597, 0.732359877124, 0.810858807838, 0.800868171307, 116, 111
unfamiliar, 0.358312303765, 0.408725738424, 0.438619709709, 0.5180951988, 21, 81
unfriendly, 0.775024361097, 0.77541466208, 0.836161144022, 0.847175030572, 96, 227
unhappy, 0.811251403365, 0.778066254815, 0.854332761547, 0.842869883807, 106, 132
weird, 0.474066118955, 0.496800273096, 0.577087711135, 0.59724129047, 76, 51
aggressive, 0.701933278589, 0.719032013101, 0.796352518625, 0.773661874211, 177, 121
attractive, 0.664952361357, 0.734842847102, 0.767252669301, 0.885473188451, 222, 484
caring, 0.772876038205, 0.761970763723, 0.834278705458, 0.85092734111, 152, 237
emotStable, 0.632625107873, 0.656666447493, 0.708071687415, 0.840400419537, 96, 479
emotional, 0.588611492938, 0.601284495696, 0.640522923384, 0.680076604097, 31, 106
familiar, 0.387610247479, 0.396953565117, 0.460291207619, 0.493967420158, 26, 56
friendly, 0.822167310119, 0.790296644633, 0.868437997307, 0.879130546819, 142, 237
happy, 0.856638874542, 0.815012495021, 0.89048494857, 0.894649478585, 137, 237
humble, 0.649283981327, 0.619160584071, 0.699387403291, 0.700783849128, 96, 121
interesting, 0.489097323536, 0.539561777583, 0.613584896061, 0.776361104622, 66, 394
irresponsible, 0.630492219285, 0.655908915976, 0.657165342798, 0.679000559801, 61, 56
mean, 0.706221768367, 0.724061075214, 0.76996698555, 0.788702469361, 66, 121
memorable, 0.330570243259, 0.440648882203, 0.548475707727, 0.551901304713, 167, 61
normal, 0.612734115117, 0.63089101225, 0.649277157474, 0.685239725863, 81, 121
sociable, 0.773185800397, 0.757189441728, 0.800858355333, 0.853525749835, 66, 237
typical, 0.398354092953, 0.422720092571, 0.496578389836, 0.52472773469, 56, 81
uncertain, 0.586773233941, 0.563513465063, 0.644440501856, 0.659774482229, 41, 56
uncommon, 0.391974524506, 0.396928413109, 0.418588987037, 0.472617175001, 26, 51
unintelligent, 0.484088218859, 0.557223655774, 0.559589836496, 0.673586375039, 41, 127
untrustworthy, 0.697259913564, 0.67559249945, 0.773970879331, 0.762398663752, 182, 121
