Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.420815822245, 0.434546482398, 0.427670817078, 0.496940369711, 21, 71
boring, 0.535533493862, 0.664510218814, 0.642211754338, 0.660995259726, 152, 137
calm, 0.521410503886, 0.519659375529, 0.575592122988, 0.605699867789, 111, 167
cold, 0.804065303619, 0.789080703805, 0.848307411691, 0.864164502336, 121, 318
common, 0.381507973683, 0.406543410094, 0.496722063414, 0.450136494185, 96, 36
confident, 0.605642440866, 0.662698065176, 0.617687823166, 0.672416698407, 96, 137
egotistic, 0.649893165136, 0.63720459654, 0.675039629287, 0.686450503609, 101, 127
emotUnstable, 0.624675123338, 0.651491276845, 0.718162757584, 0.733231273999, 202, 177
forgettable, 0.358857105374, 0.452626395526, 0.530392196395, 0.741973698894, 127, 489
intelligent, 0.567048010907, 0.61776655198, 0.612977237344, 0.807104944087, 111, 489
introverted, 0.657514616404, 0.682032850222, 0.705786305608, 0.711550764491, 101, 132
kind, 0.80305905521, 0.783235735581, 0.824476383781, 0.884706078557, 101, 474
responsible, 0.640432945182, 0.701965582232, 0.749713231171, 0.730605532028, 202, 96
trustworthy, 0.720358656696, 0.70084458435, 0.778209414936, 0.859290002859, 121, 454
unattractive, 0.621931289304, 0.725324864713, 0.697268191133, 0.759864242212, 177, 162
unemotional, 0.766083257973, 0.769969458335, 0.799548052111, 0.832651591444, 91, 328
unfamiliar, 0.440607138819, 0.45311647491, 0.454130864798, 0.543161392877, 51, 142
unfriendly, 0.818330116348, 0.799835146997, 0.834438720144, 0.884288054815, 121, 484
unhappy, 0.826645001535, 0.805049414927, 0.847423256076, 0.870114754558, 111, 328
weird, 0.536483215878, 0.621874314732, 0.569169202459, 0.63156063341, 111, 127
aggressive, 0.706132909217, 0.689747280142, 0.770688508462, 0.801838243855, 121, 197
attractive, 0.661095212207, 0.764538014782, 0.75014486934, 0.807218473757, 182, 162
caring, 0.780151269716, 0.777079124576, 0.824779695549, 0.841972232065, 111, 212
emotStable, 0.646051924412, 0.624072270598, 0.70579355388, 0.750423750715, 111, 177
emotional, 0.563017757543, 0.6004299649, 0.651093347594, 0.675287692057, 31, 111
familiar, 0.490087484595, 0.487293589156, 0.476624642976, 0.51872778311, 66, 111
friendly, 0.819182722845, 0.800213582903, 0.864501675979, 0.898628416667, 121, 424
happy, 0.860605020063, 0.843699471063, 0.88388628162, 0.883322709755, 111, 222
humble, 0.619736659525, 0.604762827172, 0.713272589649, 0.742923636756, 116, 212
interesting, 0.544619809262, 0.63868024747, 0.646305816248, 0.682136399359, 182, 187
irresponsible, 0.642837791612, 0.657252729156, 0.707238743394, 0.772130454216, 121, 222
mean, 0.744555839449, 0.717731290449, 0.794527864777, 0.873071362022, 111, 500
memorable, 0.351244420032, 0.529573604537, 0.517682796628, 0.541830873062, 127, 71
normal, 0.6323939882, 0.631708692962, 0.648434684723, 0.668613766666, 111, 106
sociable, 0.793501707125, 0.789948919561, 0.815020175793, 0.847688291337, 111, 283
typical, 0.403684993603, 0.447913605734, 0.478680183255, 0.525167301237, 51, 86
uncertain, 0.632148059889, 0.653717349079, 0.684620755483, 0.642746904385, 111, 56
uncommon, 0.408719364593, 0.408683770022, 0.396600247049, 0.48694033058, 26, 76
unintelligent, 0.565748048912, 0.586353922696, 0.572902569634, 0.621308566376, 61, 61
untrustworthy, 0.670636718732, 0.700500228031, 0.775753219913, 0.791940481778, 182, 222
