Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.410645319269, 0.410415357864, 0.474455096051, 0.514132174175, 56, 86
boring, 0.530354244669, 0.57349898222, 0.607217937861, 0.676277686592, 101, 121
calm, 0.498215698064, 0.470415925684, 0.574964885065, 0.77935961627, 81, 500
cold, 0.816619080902, 0.769005399523, 0.840764732625, 0.892886313408, 101, 444
common, 0.357367327435, 0.379454133143, 0.458395678704, 0.5010938199, 46, 86
confident, 0.552694870064, 0.597605268777, 0.653793763758, 0.683058975981, 137, 127
egotistic, 0.638427719783, 0.600121696783, 0.66212632317, 0.792620465469, 66, 389
emotUnstable, 0.640645037922, 0.627460495828, 0.69752468774, 0.833405475716, 106, 500
forgettable, 0.44676977805, 0.485823252567, 0.437163641629, 0.51915725016, 41, 46
intelligent, 0.547965812856, 0.600076255606, 0.629723275795, 0.82066731175, 121, 484
introverted, 0.62839117782, 0.620214955921, 0.681048004392, 0.720547706615, 51, 127
kind, 0.787886168249, 0.768096473378, 0.842745253284, 0.894575275581, 152, 449
responsible, 0.679334690639, 0.709928598856, 0.696639554357, 0.819840390942, 86, 353
trustworthy, 0.720868493238, 0.711042545511, 0.75538584478, 0.765568293263, 71, 81
unattractive, 0.595356705268, 0.676259496906, 0.694963004493, 0.754537936337, 101, 106
unemotional, 0.733280940852, 0.713490132778, 0.812574720215, 0.807809988523, 137, 157
unfamiliar, 0.386315899279, 0.411772855838, 0.4254435574, 0.474974827259, 21, 41
unfriendly, 0.775894066682, 0.749239644603, 0.842175929688, 0.890564073056, 142, 444
unhappy, 0.8114383613, 0.788293263442, 0.853308885651, 0.905565408953, 137, 489
weird, 0.515575121847, 0.547393922145, 0.570879402208, 0.657427819269, 66, 152
aggressive, 0.71612377087, 0.739846936979, 0.779310830187, 0.845288571543, 152, 414
attractive, 0.647827569547, 0.734153734769, 0.730493272426, 0.832214538811, 101, 217
caring, 0.784468908117, 0.804467315588, 0.821721821627, 0.850158186748, 132, 258
emotStable, 0.648448196796, 0.681226566837, 0.697556186308, 0.75480529016, 76, 177
emotional, 0.590097153117, 0.587694404882, 0.62966348667, 0.662897486754, 26, 101
familiar, 0.441908808932, 0.449921264328, 0.445584977364, 0.463431234622, 21, 31
friendly, 0.824586834054, 0.839656025809, 0.864506921427, 0.896265209805, 132, 389
happy, 0.846238466831, 0.840540329513, 0.89272402962, 0.91975110609, 152, 459
humble, 0.61908046433, 0.645059613785, 0.710880721127, 0.760373046112, 137, 328
interesting, 0.549643153059, 0.612476232648, 0.607039274264, 0.688180537815, 76, 177
irresponsible, 0.642694668646, 0.616581563536, 0.708021233973, 0.666098771095, 137, 36
mean, 0.742957490098, 0.74696943278, 0.800405330135, 0.867283144038, 137, 464
memorable, 0.353503485579, 0.508094128162, 0.572819159967, 0.534070598055, 192, 66
normal, 0.541673423598, 0.626424515947, 0.700374727735, 0.7019869357, 182, 182
sociable, 0.733738281003, 0.794468888689, 0.848782835697, 0.825681919783, 197, 177
typical, 0.393112338953, 0.408264949978, 0.534535199696, 0.522772165829, 76, 56
uncertain, 0.626032715563, 0.636632266582, 0.670306389245, 0.661136778887, 76, 71
uncommon, 0.469423200478, 0.421691906747, 0.462716671652, 0.474185333595, 76, 81
unintelligent, 0.530785404668, 0.591255594707, 0.56620587836, 0.686382069231, 51, 147
untrustworthy, 0.66778454456, 0.710058096255, 0.758091934766, 0.831394414461, 132, 409
