Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.457188135658, 0.384310659461, 0.457545653346, 0.592722580371, 46, 202
boring, 0.515679234558, 0.635402972434, 0.674210036653, 0.686400964131, 197, 177
calm, 0.452477686924, 0.457507733664, 0.580307552988, 0.771063964475, 81, 474
cold, 0.808754020671, 0.792487205697, 0.85512703259, 0.893396795803, 177, 464
common, 0.363636149001, 0.37191153347, 0.463307225914, 0.532813141781, 46, 116
confident, 0.51633068104, 0.601887643596, 0.751332383335, 0.758881966617, 328, 313
egotistic, 0.656666318081, 0.664123220097, 0.665991781925, 0.741460401343, 71, 268
emotUnstable, 0.628239159349, 0.630051101483, 0.675741004257, 0.738750196842, 81, 177
forgettable, 0.308802566725, 0.551984429458, 0.653162531565, 0.587328953582, 318, 132
intelligent, 0.499808251795, 0.597255093704, 0.563081785081, 0.816333272388, 46, 484
introverted, 0.596591130915, 0.64711228613, 0.762364093611, 0.707238898485, 237, 96
kind, 0.801190336256, 0.785131855554, 0.84027785773, 0.900135567671, 177, 500
responsible, 0.657311476708, 0.697534930687, 0.691979883691, 0.754067455288, 81, 127
trustworthy, 0.729807430889, 0.742458065354, 0.754824626445, 0.774849604881, 81, 127
unattractive, 0.585433091195, 0.72763015643, 0.775742686722, 0.759766547387, 323, 132
unemotional, 0.786121510075, 0.755469693334, 0.789299941063, 0.804875563639, 86, 177
unfamiliar, 0.371644857824, 0.409024529635, 0.498011589439, 0.518164426816, 76, 81
unfriendly, 0.787389993326, 0.773483355561, 0.848851416329, 0.896298335014, 177, 500
unhappy, 0.807750141674, 0.790526566702, 0.865080271622, 0.902360243177, 182, 484
weird, 0.49095569738, 0.566030716672, 0.619020860136, 0.685852742927, 157, 212
aggressive, 0.680375191794, 0.715138544302, 0.793533651153, 0.780493683174, 177, 167
attractive, 0.612637095953, 0.738127468881, 0.8180681825, 0.890582849175, 348, 494
caring, 0.768491424587, 0.77744420799, 0.839135788226, 0.820922459863, 182, 127
emotStable, 0.580761416621, 0.674305878399, 0.759326468884, 0.771293074904, 217, 242
emotional, 0.60871333621, 0.572210333018, 0.629778490506, 0.683473883831, 46, 121
familiar, 0.420699018233, 0.432575236821, 0.515788824023, 0.532307505388, 81, 86
friendly, 0.820382176526, 0.828425872173, 0.869571594083, 0.866361122806, 182, 237
happy, 0.860376414507, 0.837138689135, 0.86815742237, 0.903281517936, 81, 323
humble, 0.607117649852, 0.642129844303, 0.730960519119, 0.697167404504, 177, 127
interesting, 0.509856585333, 0.59222169582, 0.62446023871, 0.654698304554, 81, 81
irresponsible, 0.616386105159, 0.678392685236, 0.730287018651, 0.772845383733, 182, 237
mean, 0.739005141619, 0.73344309629, 0.808922185866, 0.81477258948, 177, 237
memorable, 0.409555850724, 0.503083701219, 0.491394717294, 0.579247956112, 71, 106
normal, 0.55664725155, 0.608059104315, 0.712655978646, 0.674061296305, 217, 101
sociable, 0.766782689373, 0.773415445336, 0.839931547945, 0.862909174175, 182, 323
typical, 0.392769435934, 0.411139193042, 0.5097121702, 0.561669171072, 71, 137
uncertain, 0.615865739115, 0.613391036484, 0.683165863729, 0.690785997389, 91, 106
uncommon, 0.265272150677, 0.355539878985, 0.502763367243, 0.520050574349, 86, 106
unintelligent, 0.537816316129, 0.57220297178, 0.609320742629, 0.654276699191, 111, 111
untrustworthy, 0.675748734259, 0.701262939894, 0.769484497985, 0.737868203852, 177, 106
