Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.292147573976, 0.41123581267, 0.664481754709, 0.500658898077, 379, 76
boring, 0.461745744471, 0.585702973403, 0.598721955733, 0.677325506825, 56, 121
calm, 0.438359218373, 0.48529231251, 0.643197050775, 0.682209245787, 197, 258
cold, 0.782835405815, 0.767996974327, 0.843397480082, 0.860809038995, 116, 258
common, 0.314855299909, 0.385490929724, 0.459666074847, 0.477815965041, 46, 71
confident, 0.439577297517, 0.597564206132, 0.591032264255, 0.675918630381, 31, 91
egotistic, 0.636267260946, 0.659662139114, 0.657660441814, 0.725613459013, 61, 222
emotUnstable, 0.614246460285, 0.632979055502, 0.67502173595, 0.754834404583, 81, 247
forgettable, 0.337717730062, 0.476450531955, 0.499777180864, 0.722504029393, 56, 409
intelligent, 0.508460279595, 0.63221861694, 0.597052807706, 0.748182367897, 56, 263
introverted, 0.62706091939, 0.630219446381, 0.68901877379, 0.776330660337, 56, 303
kind, 0.756804959747, 0.775482048059, 0.825549887452, 0.859199237547, 86, 258
responsible, 0.638214494009, 0.700603220801, 0.725548953484, 0.793713810863, 116, 258
trustworthy, 0.697128226882, 0.730803104186, 0.759358991641, 0.816966922483, 86, 258
unattractive, 0.549425289279, 0.64303763608, 0.686858331104, 0.812825065684, 76, 298
unemotional, 0.770822062182, 0.76143574933, 0.789146014711, 0.792848702327, 86, 132
unfamiliar, 0.331749729826, 0.423617463188, 0.43796834967, 0.538576240962, 31, 137
unfriendly, 0.779689260995, 0.766691596866, 0.839262802517, 0.858671683147, 116, 263
unhappy, 0.788759717652, 0.772479111362, 0.85978292853, 0.872929002851, 142, 268
weird, 0.438617385039, 0.542434372058, 0.574479323262, 0.647660544726, 61, 142
aggressive, 0.677773216796, 0.714331940863, 0.772686728134, 0.806802826573, 91, 222
attractive, 0.599538804758, 0.718989017956, 0.732660346056, 0.887610624958, 86, 500
caring, 0.752179966449, 0.766749713832, 0.84915325664, 0.858132035408, 222, 258
emotStable, 0.63308668344, 0.659854729814, 0.710455006259, 0.788032434878, 81, 298
emotional, 0.59544767784, 0.610079454842, 0.631144261752, 0.635372022539, 41, 41
familiar, 0.357455552579, 0.409662924093, 0.521996248713, 0.598311282305, 61, 192
friendly, 0.814727893339, 0.800758694598, 0.851722444604, 0.877673155805, 86, 247
happy, 0.833883601152, 0.821577812017, 0.878454574949, 0.898293185518, 86, 263
humble, 0.627388319913, 0.637128983611, 0.685723377884, 0.748780018616, 81, 253
interesting, 0.472100268352, 0.523585729473, 0.614310992731, 0.730622726743, 56, 222
irresponsible, 0.62035657538, 0.687489166605, 0.711904079866, 0.73653033132, 91, 137
mean, 0.717145034975, 0.740429569129, 0.79150191275, 0.828058646481, 86, 258
memorable, 0.347481045249, 0.442973081642, 0.469102565821, 0.601967198382, 56, 137
normal, 0.571934879659, 0.630518401614, 0.654391469074, 0.681647639233, 76, 111
sociable, 0.739314825167, 0.733811694468, 0.824064787845, 0.896622125565, 96, 489
typical, 0.365455281555, 0.413051097797, 0.496334162949, 0.440041983377, 76, 26
uncertain, 0.558641887318, 0.589272377372, 0.611166268818, 0.718392671143, 11, 167
uncommon, 0.363247776977, 0.383249200466, 0.498927514935, 0.510310383926, 76, 76
unintelligent, 0.492984557699, 0.623556463803, 0.579355272163, 0.673779624817, 36, 132
untrustworthy, 0.647590551337, 0.700445715188, 0.751533092919, 0.808472987771, 86, 263
