Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.405024810019, 0.446510686946, 0.510564878389, 0.482112806465, 101, 56
boring, 0.49070483949, 0.566861993264, 0.600150217884, 0.704179722133, 56, 167
calm, 0.467594339517, 0.484691412695, 0.603439984548, 0.631783416747, 132, 182
cold, 0.798125277803, 0.770597247472, 0.8389540303, 0.837264238268, 101, 182
common, 0.344886122099, 0.469583125305, 0.647426642401, 0.490115644622, 353, 116
confident, 0.557260245947, 0.58923777669, 0.697780515738, 0.814568808126, 242, 500
egotistic, 0.591762868102, 0.609375363843, 0.729575802384, 0.741025562824, 207, 227
emotUnstable, 0.622532687609, 0.626553758613, 0.691159591484, 0.82193149762, 101, 494
forgettable, 0.293491539264, 0.450297789377, 0.348237561953, 0.595005826675, 6, 132
intelligent, 0.506950797219, 0.567155748084, 0.610735203926, 0.801112097268, 116, 424
introverted, 0.630365560155, 0.617316312027, 0.693360338976, 0.763375479441, 56, 232
kind, 0.798801193431, 0.779006750732, 0.823777011416, 0.827668667462, 101, 162
responsible, 0.663104092832, 0.688008824711, 0.706026050142, 0.791464061518, 106, 237
trustworthy, 0.724849132285, 0.719021924282, 0.7763862888, 0.791481398988, 132, 182
unattractive, 0.603636368466, 0.645201507158, 0.687291259524, 0.838592804284, 91, 414
unemotional, 0.774503137824, 0.747840925068, 0.778336547912, 0.801838018152, 61, 182
unfamiliar, 0.422943414821, 0.448071735913, 0.426862524752, 0.452124425551, 21, 26
unfriendly, 0.803518802023, 0.770178064999, 0.834835581875, 0.831500393588, 132, 182
unhappy, 0.826404719594, 0.794876663691, 0.850151734374, 0.858458395591, 132, 232
weird, 0.455811088894, 0.473776275846, 0.591418891253, 0.691849643782, 66, 212
aggressive, 0.721121646006, 0.718207099414, 0.780090405298, 0.76927500183, 147, 137
attractive, 0.660528663218, 0.741862292016, 0.76347251676, 0.873052333308, 192, 419
caring, 0.801525656051, 0.787892320456, 0.826846399847, 0.820151404536, 116, 116
emotStable, 0.66807196496, 0.680483901961, 0.701778248634, 0.723755586968, 101, 121
emotional, 0.619147011544, 0.613041841804, 0.619780505264, 0.634448607513, 31, 36
familiar, 0.397193130818, 0.357434903196, 0.50987341358, 0.658813864404, 91, 328
friendly, 0.849657697829, 0.802747433434, 0.857350412449, 0.843862993889, 132, 121
happy, 0.868700989059, 0.827169833436, 0.882654815038, 0.87135706567, 127, 137
humble, 0.6698736225, 0.657418563574, 0.700416518239, 0.668430734103, 106, 86
interesting, 0.595572098701, 0.600898916879, 0.58412689935, 0.719132627211, 56, 237
irresponsible, 0.661799352275, 0.694974122814, 0.717842341759, 0.792388928692, 132, 303
mean, 0.765408543039, 0.734687801092, 0.799093161421, 0.786185936812, 132, 142
memorable, 0.421672185153, 0.510237936155, 0.415478829905, 0.525248942171, 26, 51
normal, 0.608386015985, 0.609822566276, 0.703565919491, 0.732340340323, 217, 227
sociable, 0.786179632247, 0.768864083392, 0.821084365141, 0.890855287907, 116, 484
typical, 0.443991832795, 0.458673895734, 0.47056428998, 0.460401528664, 56, 41
uncertain, 0.647174958893, 0.615578219648, 0.659761046684, 0.676159756101, 66, 86
uncommon, 0.436584851122, 0.480198675276, 0.468202911844, 0.449535136688, 81, 61
unintelligent, 0.537326482456, 0.574978889098, 0.562682186757, 0.683198971605, 61, 182
untrustworthy, 0.716838361153, 0.703134797138, 0.75972180856, 0.77795787588, 132, 187
