Social Attributes, geometric_test, vgg16_test, geometric_train, vgg16_train, geometric_feature_num, vgg16_FeatureNum
atypical, 0.438717386679, 0.520862889233, 0.475854288365, 0.438921825523, 61, 36
boring, 0.541475536144, 0.600650397184, 0.608573989428, 0.660225010795, 101, 121
calm, 0.520231016977, 0.467393843266, 0.599161666261, 0.543820101715, 127, 76
cold, 0.801990445366, 0.78894978868, 0.861768564542, 0.843712998138, 182, 187
common, 0.375269133235, 0.411176117707, 0.514160990629, 0.487780798407, 127, 91
confident, 0.539425767882, 0.597216565474, 0.651230566665, 0.628859651647, 101, 61
egotistic, 0.661508638179, 0.608933463632, 0.660851586257, 0.698642081059, 66, 127
emotUnstable, 0.616336614261, 0.679167326132, 0.63189192057, 0.665237096194, 46, 76
forgettable, 0.372824369404, 0.459612714844, 0.513044691628, 0.557970276278, 106, 76
intelligent, 0.545114632872, 0.644620896439, 0.556872190319, 0.642913701389, 46, 81
introverted, 0.675372182707, 0.688019473807, 0.702533267577, 0.669775786672, 101, 46
kind, 0.792624632536, 0.791891885492, 0.825722127572, 0.840185715848, 86, 202
responsible, 0.683521309296, 0.746103453122, 0.716718195449, 0.795045086246, 127, 278
trustworthy, 0.699121030289, 0.740447289685, 0.73461408696, 0.806026519842, 46, 207
unattractive, 0.628708992989, 0.721499204206, 0.666414139749, 0.76063491831, 81, 182
unemotional, 0.790699321437, 0.76361149641, 0.791376636994, 0.782510606819, 96, 116
unfamiliar, 0.443933586157, 0.475081964127, 0.433415706406, 0.52211510992, 46, 101
unfriendly, 0.801212708165, 0.789083250432, 0.82784692199, 0.860320271312, 86, 288
unhappy, 0.827533557818, 0.810401287784, 0.846494721826, 0.873989895374, 101, 298
weird, 0.456934658519, 0.569810206389, 0.512443861701, 0.620096673488, 21, 91
aggressive, 0.733449545302, 0.719871966223, 0.761141100176, 0.768511466737, 96, 132
attractive, 0.674678949487, 0.755223762989, 0.729644298503, 0.840106602895, 132, 298
caring, 0.783614702906, 0.792434662246, 0.808632964787, 0.838911597929, 76, 202
emotStable, 0.657966301801, 0.674485992816, 0.725851809512, 0.798790718473, 147, 308
emotional, 0.608086016412, 0.591272855751, 0.633476244456, 0.729375068406, 31, 258
familiar, 0.380273505595, 0.421265923103, 0.460866150162, 0.534799045889, 21, 96
friendly, 0.830889598704, 0.812293563873, 0.870612255836, 0.863666141017, 152, 202
happy, 0.85949323674, 0.82618025007, 0.88362832675, 0.872545027943, 111, 147
humble, 0.666649014734, 0.631013402641, 0.710958481764, 0.727715916049, 127, 187
interesting, 0.493342192416, 0.517810788766, 0.559355120543, 0.715026479735, 26, 212
irresponsible, 0.648530881327, 0.688684376126, 0.690446089671, 0.733204975671, 76, 132
mean, 0.783807888351, 0.735278488294, 0.814262882085, 0.766414050254, 187, 86
memorable, 0.355282699661, 0.435563104147, 0.430168118064, 0.591627066156, 26, 106
normal, 0.601565967593, 0.629321855595, 0.648948085779, 0.713159924913, 76, 187
sociable, 0.759552798222, 0.760561219031, 0.810475330463, 0.842723974254, 71, 202
typical, 0.443233242231, 0.50391938854, 0.525654899924, 0.565366463014, 91, 167
uncertain, 0.640381489908, 0.6120467111, 0.684118305158, 0.640509126748, 111, 46
uncommon, 0.384422341202, 0.418676447238, 0.484462351917, 0.442973948271, 76, 36
unintelligent, 0.503928590471, 0.579096953858, 0.567416417514, 0.67629444978, 46, 147
untrustworthy, 0.69078364308, 0.70251188704, 0.738129234462, 0.785381382401, 76, 202
